year,syndicate,reporting_currency,reporting_unit,gross_written_premium,outward_reinsurance_premium,net_written_premium,net_earned_premium,other_technical_income,technical_investment_income,gross_claims_paid,gross_change_in_provision_for_claims,ri_share_claims_paid,ri_share_change_in_provision_for_claims,net_claims_incrred,operating_expenses,balance_on_technical_account,profit_loss_on_exchange,other_non_technical_income,result_before_tax,financial_investments,ri_assets,unearned_premium,other_assets,total_assets,provisions_for_unearned_premium,claims_outstanding,total_liabilities,other_liabilities,source
2018,2987,USD,1000000,2217.4,969.2,1248.2,1240.5,0.0,50.5,-1348.5,-268.1,620.6,347.7,-648.4,-649.4,-6.79999999999995,-24.9,-32.4,-63.9,1662.4,2062.4,351.3,1503.1,5579.2,-907.0,-4309.4,-5579.2,,AR 2018
2018,3010,USD,1000,85289.8,21930.6,63359.2,49808.1,0.0,576.7,-23756.0,-4570.4,6628.5,39.5,-21658.5,-27768.6,957.699999999997,389.3,0.0,1347.0,43199.0,13486.0,10802.2,63241.8,130729.0,-50038.6,-58139.7,-130729.0,,AR 2018
2018,33,USD,1000,1856433.5,871544.1,984889.4,902720.5,0.0,23906.0,-823699.0,-236131.2,364478.3,278952.5,-416399.4,-374120.3,136106.8,-3973.6,0.0,132133.2,1499640.4,1413691.4,306510.4,985392.6,4205234.8,-798028.8,-2726199.0,-4205234.8,,AR 2018
2018,3623,USD,1000000,-33.4,-8.0,-25.4,74.9,0.0,5.7,-151.0,77.4,19.6,-3.3,-57.4,-31.1,-7.89999999999999,-2.5,0.0,-10.4,297.3,55.7,4.0,82.5,439.5,-27.2,-305.7,-439.5,,AR 2018
2018,3624,USD,1000,453435.6,93270.9,360164.7,430094.7,0.0,9722.5,-308922.8,-42979.3,77555.4,55195.2,-219151.4,-206115.0,14550.8,-1440.0,0.0,13110.8,500800.6,192916.5,43999.2,325221.4,1062937.7,-281519.2,-808667.4,-1062937.7,,AR 2018
2018,4242,USD,1000,214555.1,103174.6,111380.5,108642.8,0.0,679.3,-193515.8,-232016.4,99853.0,201804.6,-123874.7,-58474.7,-73027.3,-60.5,0.0,-73087.8,54381.7,277520.9,21596.1,85464.2,438962.9,-88494.1,-348609.5,-438962.9,,AR 2018
2018,4472,USD,1000000,1857.7,922.1,935.6,1039.8,0.0,14.7,-1250.1,-53.6,414.4,268.0,-621.3,-403.9,29.3000000000001,-35.2,-3.2,-9.2,3919.1,1015.8,252.6,1221.6,6409.1,-837.3,-3978.0,-6409.1,,AR 2018
2018,5623,USD,1000,8369.6,0.0,8369.6,2569.4,0.0,7.7,-24.2,-1756.1,0.0,0.0,-1780.3,-941.4,-144.6,1.3,0.0,-143.3,0.0,0.0,0.0,7368.1,7368.1,-5763.0,-1747.7,-7368.1,,AR 2018
2018,6104,USD,1000,47779.5,836.300000000003,46943.2,48107.0,0.0,868.9,2550.5,-55010.4,0.0,0.0,-52459.9,-10342.6,-13826.6,-594.8,0.0,-14421.5,0.0,0.0,0.0,116412.7,116412.7,-10254.6,-126021.2,-116412.7,,AR 2018
2018,6107,USD,1000,68771.2,11527.3,57243.9,54480.7,0.0,1916.2,-35152.6,-26418.0,6756.4,8468.4,-46345.8,-12931.3,-2880.20000000001,-435.8,0.0,-3316.0,0.0,26534.0,4521.0,91582.2,122637.2,-19913.3,-97153.4,-122637.2,,AR 2018
2018,6123,USD,1000,25857.6,12082.7,13774.9,11355.0,0.0,39.6,-27015.4,-54807.7,9481.2,52747.4,-19594.6,-7116.0,-15316.0,-6.7,0.0,-15322.6,0.0,60127.0,1966.5,32173.9,94267.4,-9625.6,-72754.8,-94267.4,,AR 2018
2018,6133,USD,1000,58764.0,16057.8,42706.2,31187.1,0.0,261.8,-13912.8,-70088.1,0.0,36472.4,-47528.4,-12485.3,-28564.8,277.7,0.0,-28287.2,0.0,35012.7,0.0,17169.3,52182.0,-11879.4,-67561.4,-52182.0,,AR 2018
2018,623,USD,1000000,477.9,73.9,404.0,380.0,0.0,3.5,-244.1,-18.0,53.3,-9.4,-218.3,-151.9,13.3,-5.7,0.0,7.7,573.6,185.1,36.2,294.9,1089.8,-246.0,-762.4,-1089.8,,AR 2018
2018,780,USD,1000000,248.3,159.8,88.5,110.6,0.0,1.6,-203.5,31.9,70.8,47.8,-53.0,-82.9,-23.7,18.1,-16.0,-21.6,166.9,150.2,43.9,132.1,493.1,-97.9,-361.1,-493.1,,AR 2018
2019,1110,GBP,1000,60234.4,258.5,59975.9,58659.2,0.0,1232.7,-29085.4,-47124.7,15136.4,3161.1,-57912.5,-1715.1,264.299999999994,-455.6,0.0,-191.3,11967.9,62223.0,0.0,75334.6,149525.5,-1316.7,-133771.0,-149525.5,,AR 2019
2019,1176,GBP,1000,28080.7,302.5,27778.2,28835.0,0.0,1416.5,-2914.7,3529.7,0.0,48.8,663.7,-8653.5,22261.7,-190.1,0.0,22071.6,47375.6,45.6,155.0,39356.0,86932.2,-16129.0,-35941.4,-86932.2,,AR 2019
2019,1200,GBP,1000000,561.4,120.1,441.3,416.3,0.0,6.0,-359.7,-41.6,110.9,4.9,-285.5,-169.2,-32.4,4.8,0.0,-27.4,354.3,237.9,44.1,691.0,1327.3,-255.1,-798.7,-1327.3,,AR 2019
2019,1218,GBP,1000,175239.6,26849.3,148390.3,139044.7,0.0,8232.1,-60216.4,-72064.8,7835.1,49710.2,-74735.9,-57079.8,15461.1,-1466.6,25046.7,39041.2,514416.8,178948.4,15995.3,207461.0,916821.5,-74037.7,-565942.1,-916821.5,,AR 2019
2019,1221,GBP,1000,358647.2,77997.4,280649.8,271202.7,0.0,10256.3,-212482.5,-119055.1,66606.6,32436.2,-232494.8,-110269.5,-61305.3,-4322.0,10727.9,-54899.4,485221.4,207518.5,33926.2,260586.2,987252.3,-175802.4,-626096.3,-987252.3,,AR 2019
2019,1225,GBP,1000000,653.2,136.0,517.2,477.5,11.8,17.5,-296.4,-67.9,80.9,7.9,-275.5,-198.7,32.6,-4.1,3.5,32.0,531.2,233.4,71.2,378.5,1214.3,-355.7,-730.1,-1214.3,,AR 2019
2019,1301,GBP,1000,175405.1,31933.3,143471.8,142095.8,0.0,5804.5,-191246.5,1857.5,64675.0,1403.4,-123310.6,-62194.8,-37605.1,5149.8,0.0,-32455.2,167709.9,129615.1,17707.8,144538.0,459570.8,-82191.5,-372186.0,-459570.8,,AR 2019
2019,1414,GBP,1000,689430.5,299162.8,390267.7,379997.8,0.0,17362.0,-388907.8,143450.1,170510.7,-121369.0,-196316.0,-169880.9,31162.9,-1884.0,2434.1,31713.0,483860.0,301063.1,75767.8,394798.3,1255489.2,-266112.9,-735555.7,-1255489.2,,AR 2019
2019,1458,GBP,1,685428004.0,303974127.0,381453877.0,399857640.0,0.0,22527302.0,-279802105.0,-122778948.0,92513974.0,25812590.0,-284254489.0,-139359252.0,-1228799.0,-1647135.0,0.0,-2875934.0,619884806.0,416923891.0,115260810.0,431345612.0,1583415119.0,-325042184.0,-1051016570.0,-1583415119.0,,AR 2019
2019,1492,GBP,1000,133795.0,26073.8,107721.2,106448.3,0.0,1219.7,-35291.8,-42379.3,9955.6,10765.6,-56950.0,-43518.6,7199.4,633.6,0.0,7833.1,37123.3,37730.8,13793.1,110090.7,198737.9,-62606.9,-134858.0,-198737.9,,AR 2019
2019,1729,GBP,1000,138682.1,33140.7,105541.4,94494.2,0.0,2624.0,-59426.9,-21980.0,19041.4,642.2,-61723.4,-38205.4,-2810.60000000001,-449.6,0.0,-3260.1,73198.1,33728.1,13886.7,76957.6,197770.5,-64799.2,-131621.5,-197770.5,,AR 2019
2019,1856,GBP,1000,106529.6,37399.2,69130.4,70052.8,0.0,1637.7,-85042.5,-5510.9,38085.0,3730.5,-48737.9,-25155.8,-2203.2,358.7,0.0,-1844.5,62765.7,75292.8,15778.6,81330.7,235167.8,-46267.9,-184672.9,-235167.8,,AR 2019
2019,1861,GBP,1000,661367.4,135961.0,525406.4,488361.3,0.0,11162.1,-190428.3,-202345.7,53546.3,36773.9,-302453.8,-219242.7,-22173.1,-1329.0,0.0,-23502.1,212467.2,98844.1,63204.0,582512.9,957028.2,-387734.7,-456646.1,-957028.2,,AR 2019
2019,1880,GBP,1000,319399.4,44222.8,275176.6,255861.5,0.0,7416.2,-149124.2,-51989.7,34710.7,-14502.2,-180905.4,-102623.9,-20251.6,1655.9,0.0,-18595.7,190539.3,39947.5,6384.3,396921.6,633792.7,-147694.8,-350457.5,-633792.7,,AR 2019
2019,1892,GBP,1000,8261.3,0.0,8261.3,8225.5,0.0,0.0,-30.1,-6580.0,0.0,0.0,-6610.1,-1551.8,63.5999999999997,0.0,0.0,63.6,0.0,0.0,0.0,8266.1,8266.1,-35.9,-6580.0,-8266.1,,AR 2019
2019,1897,GBP,1000,26631.8,5400.8,21231.0,46336.2,0.0,1312.5,-92969.3,30091.1,34731.1,-28216.9,-56364.1,-20253.2,-28968.6,-549.9,0.0,-29518.5,39470.1,25445.1,0.0,30883.0,95798.2,-10774.0,-123872.5,-95798.2,,AR 2019
2019,1910,GBP,1000000,289.0,167.0,122.0,126.6,0.0,3.6,-284.5,46.2,207.1,-73.9,-105.0,-25.7,-0.500000000000011,-0.7,0.0,-1.2,115.9,269.1,42.9,558.1,986.0,-89.1,-379.4,-986.0,,AR 2019
2019,1945,GBP,1000,96590.8,8465.2,88125.6,90811.5,0.0,1533.9,-84508.9,2020.3,7612.8,-2336.1,-77211.8,-32019.0,-16885.4,1031.4,0.0,-15853.9,49738.3,5568.5,1937.0,73833.1,131076.9,-49476.0,-96577.2,-131076.9,,AR 2019
2019,1947,GBP,1000,58106.5,12522.6,45583.9,38933.2,0.0,30.9,-12742.5,-23572.2,3235.3,2520.8,-30558.6,-10266.1,-1860.6,274.6,0.0,-1585.9,7133.8,6101.7,900.3,38498.8,52634.6,-15566.9,-43149.6,-52634.6,,AR 2019
2019,1955,GBP,1000000,357.0,165.1,191.9,178.5,0.2,6.6,-327.1,-20.9,234.7,2.1,-111.2,-71.9,2.19999999999997,0.3,0.0,2.5,236.6,503.8,69.7,333.8,1143.9,-147.0,-821.6,-1143.9,,AR 2019
2019,1975,GBP,1000,38657.3,2035.8,36621.5,35825.7,0.0,504.2,-3301.8,-26148.1,0.0,-226.6,-29676.5,-15477.7,-8824.30000000001,455.2,0.0,-8369.2,23013.8,320.9,943.5,22030.6,46308.8,-16691.5,-39864.5,-46308.8,,AR 2019
2019,1991,GBP,1000,162801.1,13729.4,149071.7,136690.8,0.0,3098.5,-73572.0,-19476.4,1943.0,26.7,-91078.7,-58033.1,-9322.50000000001,770.6,0.0,-8551.9,104938.4,6348.1,3223.3,97241.5,211751.3,-89647.7,-160783.1,-211751.3,,AR 2019
2019,2001,GBP,1000000,2084.6,535.9,1548.7,1724.6,0.0,46.2,-1424.8,11.0,476.7,-164.0,-1101.0,-675.2,-5.40000000000009,6.8,67.9,69.2,2311.5,1007.1,190.8,2109.1,5618.5,-1139.5,-3345.9,-5618.5,,AR 2019
2019,2003,GBP,1000,2091390.1,537531.2,1553858.9,1652947.6,0.0,142523.0,-1684409.0,185155.2,453999.0,-136396.3,-1181651.1,-636784.8,-22965.3,15536.9,43452.4,36024.0,2690207.1,1337762.0,207288.3,2188867.2,6424124.6,-961601.9,-4349551.0,-6424124.6,,AR 2019
2019,2008,GBP,1000,586238.2,621232.2,-34994.0,-76742.1,0.0,75448.1,-403130.8,-312040.0,131148.9,679934.6,95912.7,12236.0,106854.7,650.1,-10220.7,97284.2,1215402.3,958455.1,53970.3,179792.8,2407620.5,-99241.4,-1593453.9,-2407620.5,,AR 2019
2019,2012,GBP,1000,223898.8,66468.2,157430.6,160170.6,0.0,3513.2,-100268.4,-9526.9,26107.1,-1559.4,-85247.6,-59933.7,18502.5,1737.5,2052.9,22292.9,227084.5,87500.1,26747.3,173734.7,515066.6,-78064.7,-308185.6,-515066.6,,AR 2019
2019,2014,GBP,1000,177129.7,36539.4,140590.3,156859.3,0.0,8110.1,-93589.3,-49986.7,28514.9,10758.6,-104302.5,-63955.7,-3288.8,1368.7,0.0,-1920.0,186203.8,61079.4,6461.6,100454.2,354199.0,-55500.3,-310819.0,-354199.0,,AR 2019
2019,2015,GBP,1000,251762.6,51995.8,199766.8,213559.2,0.0,5401.0,-218384.2,41728.8,68372.7,-28768.8,-137051.5,-103405.7,-21497.0,2394.4,0.0,-19102.6,126016.5,93663.3,41732.2,217104.8,478516.8,-193031.2,-296933.1,-478516.8,,AR 2019
2019,2088,GBP,1000,123431.6,20840.7,102590.9,152284.9,0.0,5149.9,-101586.6,-29209.0,16761.3,5159.1,-108875.2,-56550.5,-7990.90000000001,-555.2,3205.0,-5341.1,112848.7,39058.0,4579.0,252829.6,409315.3,-49048.9,-288956.1,-409315.3,,AR 2019
2019,2121,GBP,1000,457938.1,138939.7,318998.4,312315.5,0.0,6987.2,-253092.7,-95580.1,83661.7,63470.6,-201540.5,-127841.1,-10078.9,1529.6,0.0,-8549.2,217243.4,205752.3,53989.1,296852.2,773837.0,-223659.7,-492277.6,-773837.0,,AR 2019
2019,218,GBP,1000,359960.9,25682.6,334278.3,319888.8,0.0,13032.8,-249625.9,13306.0,3088.4,12991.8,-220239.7,-98740.9,13941.0,-48.7,0.0,13892.2,274996.1,320113.4,12543.2,186161.6,793814.3,-175571.5,-577773.5,-793814.3,,AR 2019
2019,2232,GBP,1000,219196.4,96382.7,122813.7,124895.4,0.0,4414.0,-149936.8,-33619.0,62357.0,12302.2,-108896.7,-41932.8,-21520.1,2687.9,0.0,-18832.1,151232.2,149542.4,59577.1,191026.0,551377.7,-115853.2,-396532.1,-551377.7,,AR 2019
2019,2468,GBP,1000,435443.4,128347.8,307095.6,300683.5,0.0,4597.2,-205846.8,-65449.8,66283.0,481.6,-204532.0,-149093.9,-48345.2,3478.2,0.0,-44866.9,171992.7,117901.4,33373.2,303444.1,626711.4,-199496.3,-389008.9,-626711.4,,AR 2019
2019,2488,GBP,1000,488175.0,101175.6,386999.4,378769.2,0.0,40531.4,-352382.8,83529.7,83766.0,-33429.8,-218517.0,-136052.4,64731.2,-12090.3,49026.8,101667.6,1384274.5,243683.2,55523.7,342996.3,2026477.7,-220297.2,-964379.4,-2026477.7,,AR 2019
2019,2525,GBP,1000,81619.2,13534.1,68085.1,61437.3,0.0,1816.8,-25430.1,-29458.1,6941.2,16039.3,-31907.8,-23482.7,7863.60000000001,-16.3,0.0,7847.3,118850.9,60698.0,7220.4,46445.4,233214.7,-43701.0,-183548.9,-233214.7,,AR 2019
2019,2786,GBP,1000,145803.8,17121.3,128682.5,120604.2,0.0,869.8,-50144.2,-69421.9,14812.3,12717.7,-92036.1,-53588.7,-24150.8,2027.3,0.0,-22123.5,28620.2,40977.7,5684.6,183405.7,258688.2,-65080.3,-189719.4,-258688.2,,AR 2019
2019,2791,GBP,1000,224076.9,46983.2,177093.7,166555.6,0.0,10651.9,-98568.8,25709.0,20189.5,-9394.3,-62064.6,-63363.2,51779.7,-206.6,0.0,51573.2,286769.1,47093.0,13306.8,132855.1,480024.0,-71758.1,-322191.1,-480024.0,,AR 2019
2019,2988,GBP,1000,110351.1,15471.7,94879.4,94191.1,0.0,1455.6,-52231.7,-18103.9,10129.5,-7013.9,-67219.9,-37721.4,-9294.59999999998,-852.2,0.0,-10146.8,50125.1,11740.5,1664.7,92861.1,156391.4,-43556.1,-108529.3,-156391.4,,AR 2019
2019,2999,GBP,1000000,1221.6,300.3,921.3,898.7,0.0,43.3,-933.4,108.6,342.3,-35.7,-518.2,-329.1,94.6999999999999,14.6,0.0,109.3,1276.6,861.5,75.3,1049.9,3263.3,-656.2,-2328.4,-3263.3,,AR 2019
2019,3000,GBP,1000,543105.6,65802.7,477302.9,457995.1,0.0,40558.1,-409488.9,87850.8,61563.1,-36872.7,-296947.7,-196775.6,4829.89999999994,-2321.7,0.0,2508.2,777148.8,170608.3,11079.0,277719.7,1236555.8,-190202.8,-1123995.2,-1236555.8,,AR 2019
2019,3002,GBP,1000,50033.0,19098.7,30934.3,29842.2,0.0,151.8,-37247.3,-2058.9,27686.7,-7117.3,-18736.8,-8082.4,3174.8,46.8,0.0,3221.7,158.6,18821.3,5762.4,74317.0,99059.3,-18412.1,-32848.0,-99059.3,,AR 2019
2019,318,GBP,1000,167420.0,28807.5,138612.5,144468.1,514.3,3518.3,-161148.7,68193.0,33094.4,-19283.4,-79144.7,-48159.0,21197.0,2896.4,0.0,24093.4,126921.8,18141.6,3864.9,55545.0,204473.3,-63184.7,-189345.9,-204473.3,,AR 2019
2019,3268,GBP,1000,119086.1,21689.5,97396.6,82017.2,0.0,606.7,-48906.0,-20532.9,12346.3,5120.0,-51972.7,-29928.6,722.599999999999,-17.3,0.0,705.4,45325.0,20434.6,3159.5,55961.9,124881.0,-56623.9,-71068.2,-124881.0,,AR 2019
2019,3334,GBP,1000,130205.1,55998.5,74206.6,81275.8,0.0,920.2,-65815.5,-58822.8,22025.9,32272.5,-70339.9,-38328.0,-26471.9,-885.3,3318.1,-24039.2,99620.8,79730.0,26706.3,106828.4,312885.5,-61051.2,-195396.0,-312885.5,,AR 2019
2019,3500,GBP,1000,430858.3,211679.3,219179.0,219179.0,0.0,7113.8,-204711.2,-352786.6,131309.6,218521.5,-207666.8,-5448.5,13177.5,-1120.8,0.0,12056.8,200292.9,366687.5,0.0,107197.8,674178.2,0.0,-586970.7,-674178.2,,AR 2019
2019,3622,GBP,1000,25525.2,1172.9,24352.3,22448.3,0.0,13.2,-10469.7,-3775.6,0.0,378.9,-13866.4,-7475.9,1119.2,-214.4,0.0,904.8,847.6,980.6,237.8,30080.1,32146.1,-11806.8,-16328.2,-32146.1,,AR 2019
2019,382,GBP,1000,316333.7,44939.7,271394.0,300002.8,0.0,12337.5,-217628.2,1145.5,29939.6,363.6,-186179.5,-110545.8,15615.0,-4636.7,-93.2,10885.2,256152.5,123860.1,19347.1,215996.3,615356.0,-141921.3,-482119.2,-615356.0,,AR 2019
2019,386,GBP,1000000,346.4,22.4,324.0,336.0,0.0,38.3,-260.8,-79.8,68.0,28.7,-243.8,-105.6,24.9,0.3,0.0,25.3,822.6,324.6,8.3,379.1,1534.6,-171.6,-1250.1,-1534.6,,AR 2019
2019,3902,GBP,1000,89454.6,18986.1,70468.5,73897.9,0.0,1145.0,-34692.3,-5499.6,5686.6,-777.6,-35282.9,-31275.7,8484.29999999999,184.0,0.0,8668.3,29701.7,20091.8,10326.5,52907.8,113027.8,-44781.9,-57023.6,-113027.8,,AR 2019
2019,4000,GBP,1000,301640.4,84794.1,216846.3,262238.6,0.0,9430.2,-237542.7,6088.8,75631.3,-3639.7,-159462.3,-115577.8,-3371.3,353.5,0.0,-3017.7,304442.1,133539.8,39148.5,387742.8,864873.2,-211342.4,-597738.8,-864873.2,,AR 2019
2019,4020,GBP,1000,277372.9,35526.9,241846.0,245795.0,0.0,6842.6,-180972.1,49322.8,27410.3,-45208.1,-149447.1,-96112.7,7077.8,1283.0,0.0,8360.8,357694.1,37986.8,15139.9,167518.3,578339.1,-148214.3,-416359.4,-578339.1,,AR 2019
2019,4141,GBP,1000,146155.6,24024.6,122131.0,128943.3,0.0,4966.9,-103948.8,5809.4,32717.7,-3530.8,-68952.5,-55480.5,9477.20000000001,-1942.6,0.0,7534.6,126318.0,63094.4,4716.7,70589.8,264718.9,-48466.2,-152020.3,-264718.9,,AR 2019
2019,435,GBP,1000,447820.8,43518.3,404302.5,398703.4,0.0,25310.5,-240893.7,-51688.1,38587.4,-21240.2,-275234.6,-122580.5,26198.8,-2365.0,0.0,23833.7,907852.3,295576.3,4338.6,217096.7,1424863.9,-161035.4,-1242427.5,-1424863.9,,AR 2019
2019,4444,GBP,1000,1363810.9,174216.6,1189594.3,995699.6,0.0,41089.0,-830500.4,213518.6,158077.9,-123295.0,-582198.9,-439019.7,15569.9999999999,-10077.5,0.0,5492.5,1059694.4,366754.2,70231.7,951545.3,2448225.6,-716899.1,-1683738.7,-2448225.6,,AR 2019
2019,457,GBP,1000,568614.8,117502.4,451112.4,425824.8,0.0,15006.5,-249330.0,-28925.8,55711.1,8621.7,-213922.9,-197500.5,29407.9,-366.2,3593.9,32635.6,593303.9,229346.0,30374.8,375475.6,1228500.3,-273730.1,-687047.4,-1228500.3,,AR 2019
2019,4711,GBP,1000,379371.0,207889.2,171481.8,153151.9,0.0,6738.0,-244994.0,-71765.6,113144.0,72799.5,-130816.1,-81617.5,-52543.7,-4853.9,0.0,-57397.7,209012.2,458060.9,105027.6,418744.9,1190845.6,-230528.8,-844319.8,-1190845.6,,AR 2019
2019,5000,GBP,1000,369787.1,58381.3,311405.8,311023.6,0.0,4469.8,-296525.2,-60096.7,48309.1,9415.2,-298897.5,-124306.8,-107710.9,-2522.5,2307.1,-107926.3,403479.8,86872.8,26292.9,195536.4,712181.9,-199962.6,-513980.2,-712181.9,,AR 2019
2019,510,GBP,1000,1450008.7,481695.5,968313.2,992791.1,0.0,37848.6,-752968.8,73428.0,223459.5,-24688.5,-480769.7,-410878.8,138991.2,-5404.6,0.0,133586.6,875272.3,402815.8,190288.6,1179099.0,2647475.7,-651508.1,-1548181.9,-2647475.7,,AR 2019
2019,5151,GBP,1000,328619.3,186869.4,141749.9,159050.9,0.0,5292.7,-221948.3,-45674.1,131089.9,28614.8,-107917.7,-65617.0,-9191.09999999999,-2209.1,4660.9,-6739.3,247136.3,286035.2,85417.6,326374.9,944964.0,-199182.4,-515334.7,-944964.0,,AR 2019
2019,557,GBP,1000,16887.6,2020.9,14866.7,15016.5,0.0,1091.3,-9176.1,8467.1,177.0,-176.4,-708.4,-2624.1,12775.3,254.7,0.0,13030.0,29268.1,305.6,336.9,5583.8,35494.4,-2953.9,-22206.4,-35494.4,,AR 2019
2019,5678,GBP,1000,178842.4,32059.0,146783.4,137384.0,0.0,3929.8,-65166.4,-46638.2,12514.9,3000.0,-96289.6,-65979.8,-20955.6,1872.7,1621.1,-17461.8,178449.0,40424.9,8776.3,98061.2,325711.4,-76699.4,-232823.6,-325711.4,,AR 2019
2019,5886,GBP,1000,204542.3,47821.5,156720.8,136598.5,0.0,1057.9,-99406.8,-31964.6,34528.2,-6843.5,-103686.6,-46179.5,-12209.7,293.6,0.0,-11916.1,56180.2,45781.0,2436.6,86922.0,191319.8,-62191.7,-151556.9,-191319.8,,AR 2019
2019,609,GBP,1000,590710.7,61403.3999999999,529307.3,504023.5,0.0,22697.0,-289234.4,30644.7,44795.0,-29738.4,-243533.2,-212054.5,71132.8,-787.0,0.0,70345.9,494981.5,85480.3,17594.2,345794.2,943850.2,-239596.9,-686711.7,-943850.2,,AR 2019
2019,6103,GBP,1000,21040.3,0.0,21040.3,20099.4,0.0,489.2,-6617.9,3392.5,0.0,0.0,-3225.4,-3263.7,14099.5,-6.2,0.0,14093.3,0.0,0.0,0.0,43362.7,43362.7,-2307.2,-7251.9,-43362.7,,AR 2019
2019,6117,GBP,1000000,77.3,0.0,77.3,78.5,0.0,0.0,-58.8,-9.8,0.0,0.0,-68.5,-10.3,-0.300000000000001,-0.2,0.0,-0.6,0.0,0.0,0.0,70.2,70.2,-28.7,-80.5,-70.2,,AR 2019
2019,6125,GBP,1000,23909.5,5318.2,18591.3,17963.3,0.0,304.1,-16886.8,-2638.1,2504.7,1052.4,-15967.8,-6828.4,-4528.8,124.2,0.0,-4404.7,0.0,5551.6,1583.8,52455.4,59590.8,-7291.6,-27014.8,-59590.8,,AR 2019
2019,6131,GBP,1000,6085.2,904.7,5180.5,3802.6,0.0,12.1,-3256.8,-786.0,1096.6,569.2,-2377.1,-3370.3,-1932.7,-171.7,0.0,-2104.3,0.0,619.5,288.5,2872.9,3780.9,-2732.4,-1645.3,-3780.9,,AR 2019
2019,6132,GBP,1000,51388.1,16103.3,35284.8,31534.4,0.0,480.4,-12326.0,-25081.6,3912.4,12629.9,-20865.4,-11447.5,-298.099999999999,49.3,0.0,-248.7,0.0,18794.4,6233.1,32243.3,57270.8,-20654.3,-39821.0,-57270.8,,AR 2019
2019,6134,GBP,1000,50990.7,0.0,50990.7,39279.1,0.0,21.9,-70.0,-28518.9,0.0,0.0,-28588.9,-17126.9,-6414.8,178.4,0.0,-6236.5,2605.3,0.0,0.0,61416.1,64021.4,-29904.9,-36754.4,-64021.4,,AR 2019
2019,727,GBP,1000,74897.1,604.0,74293.1,72585.9,0.0,9887.2,-48341.8,-7551.1,57.9,108.0,-55727.1,-21172.8,5573.19999999999,-91.4,0.0,5481.8,248572.6,464.2,25.9,45376.6,294439.3,-39525.8,-261259.0,-294439.3,,AR 2019
2019,1084,USD,1000000,1312.6,406.2,906.4,877.6,11.1,59.8,-728.5,-124.4,280.0,79.5,-493.4,-346.6,108.5,-7.8,0.0,100.8,1159.2,1101.9,196.7,1110.1,3567.9,-644.6,-2632.4,-3567.9,,AR 2019
2019,1183,USD,1000000,988.6,194.6,794.0,772.0,0.0,51.7,-604.1,12.7,142.6,15.5,-433.3,-297.6,92.8,-0.4,-3.1,89.3,1306.5,415.2,70.9,604.6,2397.2,-547.6,-1523.4,-2397.2,,AR 2019
2019,1274,USD,1000,605041.2,102806.6,502234.6,510943.5,0.0,36624.2,-403547.2,-2928.8,73833.8,-10781.4,-343423.6,-174521.1,29623.0,-1174.4,0.0,28448.5,602142.6,308965.2,53190.5,473735.6,1438033.9,-296045.9,-1009562.0,-1438033.9,,AR 2019
2019,1686,USD,1000,1142575.5,325471.5,817104.0,518986.3,0.0,4796.5,-321821.4,-195211.9,124506.5,68780.7,-323746.0,-265296.5,-65259.7,113.6,0.0,-65146.2,264585.8,287869.2,120497.7,628093.7,1301046.4,-545045.3,-723759.8,-1301046.4,,AR 2019
2019,1919,USD,1000,391381.5,288780.6,102600.9,110345.9,0.0,7526.8,-276570.7,-76953.6,186427.3,55931.3,-111165.7,-28523.4,-21816.4,531.6,2826.2,-18458.6,324686.2,504250.3,189270.8,388167.3,1406374.6,-270898.5,-788767.3,-1406374.6,,AR 2019
2019,1967,USD,1000,336419.8,132777.0,203642.8,179806.2,0.0,3247.7,-139971.2,-17986.8,45787.0,19599.5,-92571.4,-65415.7,25066.8,-3788.6,0.0,21278.1,122312.0,118538.3,58509.7,184492.8,483852.8,-175268.4,-277823.7,-483852.8,,AR 2019
2019,1969,USD,1000,523492.8,248736.4,274756.4,265115.6,0.0,8428.3,-268802.2,-38558.5,116124.4,13558.6,-177677.7,-93215.0,2651.19999999995,1570.7,0.0,4222.1,362302.3,256664.0,118797.0,467914.5,1205677.8,-254314.2,-606162.6,-1205677.8,,AR 2019
2019,1971,USD,1000,85691.2,50677.8,35013.4,14534.4,0.0,193.0,-29.7,-28154.5,1.6,16138.2,-12044.4,-3601.2,-918.2,-224.9,0.0,-1143.1,0.0,16007.2,31989.7,37035.7,85032.6,-51802.7,-27889.4,-85032.6,,AR 2019
2019,1980,USD,1000,189210.1,106380.5,82829.6,90361.9,0.0,3330.9,-117606.1,-68921.3,37345.4,55645.9,-93536.1,-32305.5,-32148.8,-3631.1,0.0,-35779.8,130528.3,110380.8,51855.2,93405.3,386169.6,-91898.2,-291234.4,-386169.6,,AR 2019
2019,2010,USD,1000,285480.6,90934.6,194546.0,188293.5,0.0,6076.7,-199043.2,21432.3,65789.4,-3047.3,-114868.7,-70913.3,8588.20000000001,-1294.1,-1048.1,6245.9,176332.7,206416.9,8446.6,167099.3,558295.5,-101441.6,-470523.9,-558295.5,,AR 2019
2019,2357,USD,1000,481196.6,267188.8,214007.8,256131.6,0.0,8094.9,-427391.3,-43952.1,162021.2,-11878.1,-321200.3,-33036.8,-90010.6,-1658.5,0.0,-91669.2,368685.4,221678.6,50477.2,527372.8,1168214.0,-158274.9,-663747.7,-1168214.0,,AR 2019
