year,syndicate,managing_agent,syndicate_cob,harmonised_lob,aggregate_lob,gross_written_premium,gross_earned_premium,gross_incurred,operating_expenses,gross_uw_result,net_uw_result,unit,currency,gross_loss_ratio,gross_expense_ratio,gross_combined_ratio,net_uw_margin
2022,2008,Enstar,MAT,MAT,MAT,-281.0,0.0,5553.0,-664.0,4889.0,704.0,1000,GBP,,,,
2022,2121,Argenta,MAT,MAT,MAT,43647.0,44085.0,-16827.0,-17753.0,9505.0,4663.0,1000,GBP,38.17,40.27,78.44,10.58
2022,2232,AWAC,MAT,MAT,MAT,15575.0,12908.0,-13212.0,-4892.0,-5196.0,-2948.0,1000,GBP,102.36,37.9,140.26,-22.84
2022,2488,Chubb,MAT,MAT,MAT,118020.0,112199.0,-44542.0,-37378.0,30279.0,38291.0,1000,GBP,39.7,33.31,73.01,34.13
2022,2791,MAP,MAT,MAT,MAT,16938.0,16453.0,-8438.0,-4827.0,3188.0,3329.0,1000,GBP,51.29,29.34,80.63,20.23
2022,2988,BRIT,MAT,MAT,MAT,16800.0,14200.0,-6800.0,-4500.0,2900.0,2500.0,1000,GBP,47.89,31.69,79.58,17.61
2022,2999,QBE,MAT,MAT,MAT,226200.0,217900.0,-153500.0,-43300.0,21100.0,-15200.0,1000,GBP,70.45,19.87,90.32,-6.98
2022,3000,Markel,MAT,MAT,MAT,136627.0,122242.0,-153870.0,-33971.0,-65599.0,-12236.0,1000,GBP,125.87,27.79,153.66,-10.01
2022,318,Cincinnati Financial,MAT,MAT,MAT,514.0,337.0,-30.0,-597.0,-290.0,-519.0,1000,GBP,8.9,177.15,186.05,-154.01
2022,382,CNA Hardy,MAT,MAT,MAT,14823.0,14186.0,-12284.0,-3825.0,-1923.0,-2320.0,1000,GBP,86.59,26.96,113.55,-16.35
2022,3902,Ark,MAT,MAT,MAT,68148.0,62007.0,-50072.0,-22012.0,-10077.0,5910.0,1000,GBP,80.75,35.5,116.25,9.53
2022,4000,Hamilton,MAT,MAT,MAT,23100.0,26550.0,-20203.0,-6513.0,-166.0,363.0,1000,GBP,76.09,24.53,100.62,1.37
2022,4020,Ark,MAT,MAT,MAT,77450.0,68837.0,-30433.0,-21134.0,17270.0,13529.0,1000,GBP,44.21,30.7,74.91,19.65
2022,4141,TM HCC,MAT,MAT,MAT,46188.0,43564.0,-29088.0,-12666.0,1810.0,2006.0,1000,GBP,66.77,29.07,95.84,4.6
2022,435,Faraday,MAT,MAT,MAT,14386.0,14397.0,-12187.0,-4471.0,-2261.0,-3151.0,1000,GBP,84.65,31.06,115.71,-21.89
2022,4444,Canopius,MAT,MAT,MAT,111328.0,104034.0,-45208.0,-37884.0,20942.0,11897.0,1000,GBP,43.46,36.42,79.88,11.44
2022,4472,Liberty,MAT,MAT,MAT,206400.0,202800.0,-255700.0,-78500.0,-131400.0,-23200.0,1000,GBP,126.08,38.71,164.79,-11.44
2022,457,Munich Re,MAT,MAT,MAT,385934.0,368617.0,-232228.0,-115750.0,20639.0,16762.0,1000,GBP,63.0,31.4,94.4,4.55
2022,4711,Aspen,MAT,MAT,MAT,9600.0,9504.0,-226.0,-2575.0,6703.0,5606.0,1000,GBP,2.38,27.09,29.47,58.99
2022,5000,Travelers,MAT,MAT,MAT,88048.0,82445.0,-47509.0,-32900.0,2036.0,2172.0,1000,GBP,57.63,39.91,97.54,2.63
2022,510,TMK,MAT,MAT,MAT,135691.0,127797.0,-162661.0,-57512.0,-92376.0,-41484.0,1000,GBP,127.28,45.0,172.28,-32.46
2022,609,Atrium,MAT,MAT,MAT,223818.0,181335.0,-116330.0,-66485.0,-1480.0,27662.0,1000,GBP,64.15,36.66,100.81,15.25
2022,727,Meacock,MAT,MAT,MAT,5077.0,4665.0,-2062.0,-1588.0,1015.0,1015.0,1000,GBP,44.2,34.04,78.24,21.76
2022,1200,Westfield Specialty,Marine,MAT,MAT,35500.0,36000.0,-23800.0,-13200.0,-1000.0,2400.0,1000,GBP,66.11,36.67,102.78,6.67
2022,1221,Hartford,Marine,MAT,MAT,24454.0,24250.0,-27596.0,-5503.0,-8849.0,-2734.0,1000,GBP,113.8,22.69,136.49,-11.27
2022,1414,Ascot,Marine,MAT,MAT,138712.0,136657.0,-66092.0,-38977.0,31588.0,27488.0,1000,GBP,48.36,28.52,76.88,20.11
2022,1856,IQUW,Marine,MAT,MAT,6753.0,7146.0,-5865.0,-1862.0,-581.0,-289.0,1000,GBP,82.07,26.06,108.13,-4.04
2022,1955,Arch,Marine,MAT,MAT,3046.0,2459.0,-1650.0,-862.0,-53.0,131.0,1000,GBP,67.1,35.05,102.15,5.33
2022,2012,Arch,Marine,MAT,MAT,70936.0,59675.0,-25351.0,-22683.0,11641.0,4316.0,1000,GBP,42.48,38.01,80.49,7.23
2022,2015,SCOR,Marine,MAT,MAT,121.0,197.0,-111.0,-148.0,-62.0,-158.0,1000,GBP,56.35,75.13,131.48,-80.2
2022,2786,Asta Everest,Marine,MAT,MAT,149.0,274.0,-67.0,-145.0,62.0,30.0,1000,GBP,24.45,52.92,77.37,10.95
2022,4444,Canopius,Marine and Energy,MAT,MAT,140678.0,130659.0,-91505.0,-32159.0,6995.0,1001.0,1000,GBP,70.03,24.61,94.64,0.77
2022,1110,R&Q,Miscellaneous,Pecuniary loss,MAT,2950.0,2946.0,-3763.0,-301.0,-1118.0,-29.0,1000,GBP,127.73,10.22,137.95,-0.98
2022,1218,Newline,Miscellaneous,Pecuniary loss,MAT,39380.0,38755.0,-21887.0,-13541.0,3327.0,2749.0,1000,GBP,56.48,34.94,91.42,7.09
2022,1225,Aegis,Miscellaneous,Pecuniary loss,MAT,18500.0,18000.0,-20000.0,-5700.0,-7700.0,-5100.0,1000,GBP,111.11,31.67,142.78,-28.33
2022,1414,Ascot,Miscellaneous,Pecuniary loss,MAT,348.0,363.0,86.0,-54.0,395.0,359.0,1000,GBP,23.69,14.88,38.57,98.9
2022,1729,Dale,Miscellaneous,Pecuniary loss,MAT,10964.0,9014.0,-8275.0,-2456.0,-1717.0,-143.0,1000,GBP,91.8,27.25,119.05,-1.59
2022,1880,TMK,Miscellaneous,Pecuniary loss,MAT,152.0,138.0,-102.0,-503.0,-467.0,-462.0,1000,GBP,73.91,364.49,438.4,-334.78
2022,1910,Ariel Re,Miscellaneous,Pecuniary loss,MAT,-8400.0,-6000.0,0.0,1900.0,-4100.0,-1700.0,1000,GBP,-0.0,-31.67,-31.67,28.33
2022,1947,Hamilton GIC Re,Miscellaneous,Pecuniary loss,MAT,111.0,143.0,-51.0,-19.0,73.0,48.0,1000,GBP,35.66,13.29,48.95,33.57
2022,2001,MS Amlin,Miscellaneous,Pecuniary loss,MAT,52900.0,49400.0,-32100.0,-12600.0,4700.0,-1100.0,1000,GBP,64.98,25.51,90.49,-2.23
2022,2003,AXA XL,Miscellaneous,Pecuniary loss,MAT,168395.0,169542.0,-56269.0,-67746.0,45527.0,29198.0,1000,GBP,33.19,39.96,73.15,17.22
2022,2008,Enstar,Miscellaneous,Pecuniary loss,MAT,-1613.0,4780.0,31853.0,-741.0,35892.0,9843.0,1000,GBP,666.38,15.5,681.88,205.92
2022,2015,SCOR,Miscellaneous,Pecuniary loss,MAT,13769.0,11430.0,-1996.0,-4544.0,4890.0,4890.0,1000,GBP,17.46,39.76,57.22,42.78
2022,218,IQUW,Miscellaneous,Pecuniary loss,MAT,4152.0,3884.0,-2876.0,-1650.0,-642.0,-619.0,1000,GBP,74.05,42.48,116.53,-15.94
2022,2232,AWAC,Miscellaneous,Pecuniary loss,MAT,208.0,952.0,-2984.0,-317.0,-2349.0,-641.0,1000,GBP,313.45,33.3,346.75,-67.33
2022,2488,Chubb,Miscellaneous,Pecuniary loss,MAT,7063.0,8318.0,3822.0,-2288.0,9852.0,1046.0,1000,GBP,45.95,27.51,73.46,12.58
2022,2791,MAP,Miscellaneous,Pecuniary loss,MAT,364.0,425.0,654.0,-217.0,862.0,862.0,1000,GBP,153.88,51.06,204.94,202.82
2022,2999,QBE,Miscellaneous,Pecuniary loss,MAT,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP,,,,
2022,3000,Markel,Miscellaneous,Pecuniary loss,MAT,3393.0,3954.0,-4686.0,-591.0,-1323.0,-13598.0,1000,GBP,118.51,14.95,133.46,-343.9
2022,4000,Hamilton,Miscellaneous,Pecuniary loss,MAT,15685.0,16097.0,-13182.0,-4368.0,-1453.0,-615.0,1000,GBP,81.89,27.14,109.03,-3.82
2022,4141,TM HCC,Miscellaneous,Pecuniary loss,MAT,11351.0,11456.0,16718.0,-1399.0,26775.0,2824.0,1000,GBP,145.93,12.21,158.14,24.65
2022,435,Faraday,Miscellaneous,Pecuniary loss,MAT,4805.0,4236.0,-1860.0,-1419.0,957.0,1689.0,1000,GBP,43.91,33.5,77.41,39.87
2022,4472,Liberty,Miscellaneous,Pecuniary loss,MAT,21400.0,17800.0,7500.0,-6600.0,18700.0,7900.0,1000,GBP,42.13,37.08,79.21,44.38
2022,5000,Travelers,Miscellaneous,Pecuniary loss,MAT,3850.0,3379.0,-1616.0,-1655.0,108.0,3348.0,1000,GBP,47.82,48.98,96.8,99.08
2022,510,TMK,Miscellaneous,Pecuniary loss,MAT,360.0,131.0,-98.0,-1817.0,-1784.0,-1786.0,1000,GBP,74.81,1387.02,1461.83,-1363.36
2022,1414,Ascot,Motor,Motor,Motor,0.0,0.0,-60.0,133.0,73.0,158.0,1000,GBP,,,,
2022,2232,AWAC,Motor,Motor,Motor,8199.0,8572.0,-5306.0,-3800.0,-534.0,-669.0,1000,GBP,61.9,44.33,106.23,-7.8
2022,3902,Ark,Motor,Motor,Motor,53.0,53.0,38.0,-10.0,81.0,70.0,1000,GBP,71.7,18.87,90.57,132.08
2022,4020,Ark,Motor,Motor,Motor,4698.0,4665.0,-1309.0,-1593.0,1763.0,1693.0,1000,GBP,28.06,34.15,62.21,36.29
2022,1699,Asta Volante,Motor (other classes),Motor,Motor,1169.0,379.0,-442.0,-152.0,-215.0,-269.0,1000,GBP,116.62,40.11,156.73,-70.98
2022,1729,Dale,Motor (other classes),Motor,Motor,11795.0,9958.0,-8044.0,-2397.0,-483.0,-443.0,1000,GBP,80.78,24.07,104.85,-4.45
2022,1856,IQUW,Motor (other classes),Motor,Motor,7894.0,4916.0,-3380.0,-60.0,1476.0,-60.0,1000,GBP,68.76,1.22,69.98,-1.22
2022,1880,TMK,Motor (other classes),Motor,Motor,11037.0,8237.0,-4529.0,-3865.0,-157.0,-157.0,1000,GBP,54.98,46.92,101.9,-1.91
2022,1884,Premia,Motor (other classes),Motor,Motor,-22.0,251.0,595.0,-75.0,771.0,771.0,1000,GBP,237.05,29.88,266.93,307.17
2022,2001,MS Amlin,Motor (other classes),Motor,Motor,107100.0,101500.0,55000.0,-26300.0,130200.0,9399.99999999999,1000,GBP,54.19,25.91,80.1,9.26
2022,2015,SCOR,Motor (other classes),Motor,Motor,0.0,0.0,6.0,-1.0,5.0,3.0,1000,GBP,,,,
2022,2121,Argenta,Motor (other classes),Motor,Motor,12295.0,11931.0,-5117.0,-5859.0,955.0,-437.0,1000,GBP,42.89,49.11,92.0,-3.66
2022,218,IQUW,Motor (other classes),Motor,Motor,347315.0,326139.0,-250231.0,-94911.0,-19003.0,-2756.0,1000,GBP,76.73,29.1,105.83,-0.85
2022,2791,MAP,Motor (other classes),Motor,Motor,30298.0,28396.0,-11894.0,-9180.0,7322.0,5213.0,1000,GBP,41.89,32.33,74.22,18.36
2022,318,Cincinnati Financial,Motor (other classes),Motor,Motor,1164.0,800.0,-409.0,-369.0,22.0,61.0,1000,GBP,51.12,46.12,97.24,7.62
2022,435,Faraday,Motor (other classes),Motor,Motor,20840.0,25559.0,-12580.0,-11416.0,1563.0,1554.0,1000,GBP,49.22,44.67,93.89,6.08
2022,4444,Canopius,Motor (other classes),Motor,Motor,8654.0,9685.0,-3088.0,-3469.0,3128.0,3185.0,1000,GBP,31.88,35.82,67.7,32.89
2022,4472,Liberty,Motor (other classes),Motor,Motor,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP,,,,
2022,457,Munich Re,Motor (other classes),Motor,Motor,281.0,371.0,-1465.0,-94.0,-1188.0,-1188.0,1000,GBP,394.88,25.34,420.22,-320.22
2022,510,TMK,Motor (other classes),Motor,Motor,36294.0,39974.0,-15057.0,-19017.0,5900.0,4350.0,1000,GBP,37.67,47.57,85.24,10.88
2022,5886,Blenheim,Motor (other classes),Motor,Motor,9335.0,8648.0,-4303.0,-2774.0,1571.0,401.0,1000,GBP,49.76,32.08,81.84,4.64
2022,609,Atrium,Motor (other classes),Motor,Motor,18110.0,17842.0,-7843.0,-6410.0,3589.0,3591.0,1000,GBP,43.96,35.93,79.89,20.13
2022,727,Meacock,Motor (other classes),Motor,Motor,15544.0,14375.0,-6330.0,-5116.0,2929.0,2929.0,1000,GBP,44.03,35.59,79.62,20.38
2022,1699,Asta Volante,Motor (third party liability),Motor,Motor,1659.0,88.0,-104.0,-47.0,-63.0,-75.0,1000,GBP,118.18,53.41,171.59,-85.23
2022,1729,Dale,Motor (third party liability),Motor,Motor,976.0,775.0,-182.0,-259.0,334.0,346.0,1000,GBP,23.48,33.42,56.9,44.65
2022,1884,Premia,Motor (third party liability),Motor,Motor,-262.0,-189.0,865.0,75.0,751.0,769.0,1000,GBP,-457.67,-39.68,-497.35,-406.88
2022,2001,MS Amlin,Motor (third party liability),Motor,Motor,13700.0,13800.0,-8300.0,-3600.0,1900.0,1000.0,1000,GBP,60.14,26.09,86.23,7.25
2022,2003,AXA XL,Motor (third party liability),Motor,Motor,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP,,,,
2022,218,IQUW,Motor (third party liability),Motor,Motor,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP,,,,
2022,2791,MAP,Motor (third party liability),Motor,Motor,1031.0,497.0,-300.0,-192.0,5.0,-1.0,1000,GBP,60.36,38.63,98.99,-0.2
2022,2999,QBE,Motor (third party liability),Motor,Motor,19100.0,16600.0,-2800.0,-5200.0,8600.0,6700.0,1000,GBP,16.87,31.33,48.2,40.36
2022,435,Faraday,Motor (third party liability),Motor,Motor,2764.0,2530.0,-3923.0,-814.0,-2207.0,-2230.0,1000,GBP,155.06,32.17,187.23,-88.14
2022,4444,Canopius,Motor (third party liability),Motor,Motor,6634.0,6597.0,1473.0,-2652.0,5418.0,5770.0,1000,GBP,22.33,40.2,62.53,87.46
2022,4472,Liberty,Motor (third party liability),Motor,Motor,2800.0,2800.0,700.0,-1400.0,2100.0,1300.0,1000,GBP,25.0,50.0,75.0,46.43
2022,609,Atrium,Motor (third party liability),Motor,Motor,4932.0,4232.0,-1050.0,-1519.0,1663.0,1658.0,1000,GBP,24.81,35.89,60.7,39.18
2022,727,Meacock,Motor (third party liability),Motor,Motor,1103.0,831.0,-727.0,-300.0,-196.0,-196.0,1000,GBP,87.48,36.1,123.58,-23.59
2022,1110,R&Q,Pecuniary loss,Pecuniary loss,MAT,3037.0,3030.0,-4509.0,134.0,-1345.0,-218.0,1000,GBP,148.81,4.42,153.23,-7.19
2022,1200,Westfield Specialty,Pecuniary loss,Pecuniary loss,MAT,19700.0,16900.0,-2400.0,-7800.0,6700.0,2700.0,1000,GBP,14.2,46.15,60.35,15.98
2022,1221,Hartford,Pecuniary loss,Pecuniary loss,MAT,12109.0,7817.0,-5172.0,-917.0,1728.0,-533.0,1000,GBP,66.16,11.73,77.89,-6.82
2022,1414,Ascot,Pecuniary loss,Pecuniary loss,MAT,24511.0,22569.0,-40589.0,-8150.0,-26170.0,-5473.0,1000,GBP,179.84,36.11,215.95,-24.25
2022,1856,IQUW,Pecuniary loss,Pecuniary loss,MAT,4796.0,3313.0,-2224.0,-831.0,258.0,86.0,1000,GBP,67.13,25.08,92.21,2.6
2022,1945,SiriusPoint,Pecuniary loss,Pecuniary loss,MAT,0.0,0.0,3173.0,-3.0,3170.0,2083.0,1000,GBP,,,,
2022,1955,Arch,Pecuniary loss,Pecuniary loss,MAT,6138.0,3705.0,-2204.0,-1315.0,186.0,84.0,1000,GBP,59.49,35.49,94.98,2.27
2022,2015,SCOR,Pecuniary loss,Pecuniary loss,MAT,26893.0,25352.0,-15156.0,-11499.0,-1303.0,-3858.0,1000,GBP,59.78,45.36,105.14,-15.22
2022,2121,Argenta,Pecuniary loss,Pecuniary loss,MAT,22196.0,24217.0,-7543.0,-6693.0,9981.0,2791.0,1000,GBP,31.15,27.64,58.79,11.52
2022,2786,Asta Everest,Pecuniary loss,Pecuniary loss,MAT,9309.0,8932.0,-686.0,-3270.0,4976.0,2799.0,1000,GBP,7.68,36.61,44.29,31.34
2022,382,CNA Hardy,Pecuniary loss,Pecuniary loss,MAT,356.0,1039.0,-2143.0,-263.0,-1367.0,-666.0,1000,GBP,206.26,25.31,231.57,-64.1
2022,4444,Canopius,Pecuniary loss,Pecuniary loss,MAT,65770.0,45894.0,-22856.0,-16134.0,6904.0,714.0,1000,GBP,49.8,35.15,84.95,1.56
2022,4711,Aspen,Pecuniary loss,Pecuniary loss,MAT,35070.0,30319.0,-20202.0,-9407.0,710.0,4150.0,1000,GBP,66.63,31.03,97.66,13.69
2022,5886,Blenheim,Pecuniary loss,Pecuniary loss,MAT,21885.0,15928.0,-4672.0,-4417.0,6839.0,3407.0,1000,GBP,29.33,27.73,57.06,21.39
2022,1110,R&Q,Reinsurance acceptances,Reinsurance,Reinsurance,248181.0,247964.0,-263083.0,-4466.0,-19585.0,5116.0,1000,GBP,106.1,1.8,107.9,2.06
2022,1176,Chaucer,Reinsurance acceptances,Reinsurance,Reinsurance,20769.0,21881.0,-1564.0,-6450.0,13867.0,13528.0,1000,GBP,7.15,29.48,36.63,61.83
2022,1200,Westfield Specialty,Reinsurance acceptances,Reinsurance,Reinsurance,241000.0,209800.0,-122300.0,-61300.0,26200.0,15500.0,1000,GBP,58.29,29.22,87.51,7.39
2022,1218,Newline,Reinsurance acceptances,Reinsurance,Reinsurance,64655.0,65474.0,-35952.0,-22160.0,7362.0,4244.0,1000,GBP,54.91,33.85,88.76,6.48
2022,1221,Hartford,Reinsurance acceptances,Reinsurance,Reinsurance,60806.0,60034.0,-77800.0,-14113.0,-31879.0,-10187.0,1000,GBP,129.59,23.51,153.1,-16.97
2022,1225,Aegis,Reinsurance acceptances,Reinsurance,Reinsurance,124800.0,122500.0,-102200.0,-31600.0,-11300.0,-7300.0,1000,GBP,83.43,25.8,109.23,-5.96
2022,1414,Ascot,Reinsurance acceptances,Reinsurance,Reinsurance,450061.0,477930.0,-377096.0,-104344.0,-3510.0,-38308.0,1000,GBP,78.9,21.83,100.73,-8.02
2022,1492,Probitas,Reinsurance acceptances,Reinsurance,Reinsurance,51791.0,50345.0,-19750.0,-13707.0,16888.0,36615.0,1000,GBP,39.23,27.23,66.46,72.73
2022,1699,Asta Volante,Reinsurance acceptances,Reinsurance,Reinsurance,42571.0,20876.0,-12513.0,-8357.0,6.0,-3747.0,1000,GBP,59.94,40.03,99.97,-17.95
2022,1729,Dale,Reinsurance acceptances,Reinsurance,Reinsurance,98806.0,89913.0,-68938.0,-21868.0,-893.0,466.0,1000,GBP,76.67,24.32,100.99,0.52
2022,1840,Munich Re,Reinsurance acceptances,Reinsurance,Reinsurance,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP,,,,
2022,1856,IQUW,Reinsurance acceptances,Reinsurance,Reinsurance,208778.0,166580.0,-138210.0,-39220.0,-10850.0,-12426.0,1000,GBP,82.97,23.54,106.51,-7.46
2022,1880,TMK,Reinsurance acceptances,Reinsurance,Reinsurance,53120.0,50560.0,-21594.0,-8879.0,20087.0,21062.0,1000,GBP,42.71,17.56,60.27,41.66
2022,1884,Premia,Reinsurance acceptances,Reinsurance,Reinsurance,169214.0,174555.0,-130865.0,-9069.0,34621.0,24004.0,1000,GBP,74.97,5.2,80.17,13.75
2022,1892,Asta MPS,Reinsurance acceptances,Reinsurance,Reinsurance,3.0,277.0,3688.0,-404.0,3561.0,3561.0,1000,GBP,1331.41,145.85,1477.26,1285.56
2022,1902,Asta MCI,Reinsurance acceptances,Reinsurance,Reinsurance,3433.0,1507.0,-758.0,-690.0,59.0,-7.0,1000,GBP,50.3,45.79,96.09,-0.46
2022,1910,Ariel Re,Reinsurance acceptances,Reinsurance,Reinsurance,614000.0,541700.0,-542600.0,-127200.0,-128100.0,-18900.0,1000,GBP,100.17,23.48,123.65,-3.49
2022,1945,SiriusPoint,Reinsurance acceptances,Reinsurance,Reinsurance,70900.0,79935.0,-47916.0,-24529.0,7490.0,5013.0,1000,GBP,59.94,30.69,90.63,6.27
2022,1947,Hamilton GIC Re,Reinsurance acceptances,Reinsurance,Reinsurance,148703.0,142989.0,-85385.0,-29387.0,28217.0,8094.0,1000,GBP,59.71,20.55,80.26,5.66
2022,1955,Arch,Reinsurance acceptances,Reinsurance,Reinsurance,296040.0,288422.0,-301425.0,-49769.0,-62772.0,-3280.0,1000,GBP,104.51,17.26,121.77,-1.14
2022,1975,Coverys,Reinsurance acceptances,Reinsurance,Reinsurance,22865.0,24114.0,-16467.0,1348.0,8995.0,2071.0,1000,GBP,68.29,5.59,73.88,8.59
2022,2001,MS Amlin,Reinsurance acceptances,Reinsurance,Reinsurance,711600.0,697000.0,-516300.0,-218700.0,-37999.9999999999,-8799.99999999994,1000,GBP,74.07,31.38,105.45,-1.26
2022,2003,AXA XL,Reinsurance acceptances,Reinsurance,Reinsurance,210802.0,286906.0,-185180.0,-59011.0,42715.0,-29309.0,1000,GBP,64.54,20.57,85.11,-10.22
2022,2008,Enstar,Reinsurance acceptances,Reinsurance,Reinsurance,53184.0,52777.0,-80711.0,-8765.0,-36699.0,-42699.0,1000,GBP,152.93,16.61,169.54,-80.9
2022,2012,Arch,Reinsurance acceptances,Reinsurance,Reinsurance,69346.0,67032.0,-34626.0,-20295.0,12111.0,9326.0,1000,GBP,51.66,30.28,81.94,13.91
2022,2015,SCOR,Reinsurance acceptances,Reinsurance,Reinsurance,54482.0,54596.0,-36150.0,-10455.0,7991.0,4754.0,1000,GBP,66.21,19.15,85.36,8.71
2022,2121,Argenta,Reinsurance acceptances,Reinsurance,Reinsurance,196979.0,192080.0,-150594.0,-50400.0,-8914.0,-23026.0,1000,GBP,78.4,26.24,104.64,-11.99
2022,218,IQUW,Reinsurance acceptances,Reinsurance,Reinsurance,7929.0,4676.0,-3779.0,0.0,897.0,323.0,1000,GBP,80.82,0.0,80.82,6.91
2022,2232,AWAC,Reinsurance acceptances,Reinsurance,Reinsurance,129083.0,121514.0,-86487.0,-39261.0,-4234.0,-3972.0,1000,GBP,71.17,32.31,103.48,-3.27
2022,2488,Chubb,Reinsurance acceptances,Reinsurance,Reinsurance,128671.0,125856.0,-28172.0,-28540.0,69144.0,13536.0,1000,GBP,22.38,22.68,45.06,10.76
2022,2525,Asta Ive,Reinsurance acceptances,Reinsurance,Reinsurance,13052.0,12356.0,-7692.0,-3646.0,1018.0,492.0,1000,GBP,62.25,29.51,91.76,3.98
2022,2786,Asta Everest,Reinsurance acceptances,Reinsurance,Reinsurance,41488.0,35915.0,-16377.0,-12522.0,7016.0,4357.0,1000,GBP,45.6,34.87,80.47,12.13
2022,2791,MAP,Reinsurance acceptances,Reinsurance,Reinsurance,351963.0,339415.0,-288339.0,-59325.0,-8249.0,-3755.0,1000,GBP,84.95,17.48,102.43,-1.11
2022,2988,BRIT,Reinsurance acceptances,Reinsurance,Reinsurance,126200.0,118900.0,-85400.0,-26100.0,7400.0,2800.0,1000,GBP,71.83,21.95,93.78,2.35
2022,2999,QBE,Reinsurance acceptances,Reinsurance,Reinsurance,551200.0,534400.0,-458300.0,-110400.0,-34300.0,-22600.0,1000,GBP,85.76,20.66,106.42,-4.23
2022,3000,Markel,Reinsurance acceptances,Reinsurance,Reinsurance,141657.0,131140.0,-15781.0,-50140.0,65219.0,25926.0,1000,GBP,12.03,38.23,50.26,19.77
2022,318,Cincinnati Financial,Reinsurance acceptances,Reinsurance,Reinsurance,63524.0,56819.0,-14459.0,-12140.0,30220.0,30063.0,1000,GBP,25.45,21.37,46.82,52.91
2022,382,CNA Hardy,Reinsurance acceptances,Reinsurance,Reinsurance,115117.0,113326.0,-83385.0,-27187.0,2754.0,10176.0,1000,GBP,73.58,23.99,97.57,8.98
2022,386,QBE,Reinsurance acceptances,Reinsurance,Reinsurance,103200.0,107700.0,-72700.0,-29400.0,5600.0,14700.0,1000,GBP,67.5,27.3,94.8,13.65
