year,syndicate,managing_agent,syndicate_cob,harmonised_lob,aggregate_lob,gross_written_premium,gross_earned_premium,gross_incurred,operating_expenses,gross_uw_result,net_uw_result,unit,currency
2015,2014,Hamilton,Reinsurance acceptances,Reinsurance,Reinsurance,62347.0,65207.0,-31281.0,-21183.0,12743.0,2728.0,1000,GBP
2015,2015,SCOR,Reinsurance acceptances,Reinsurance,Reinsurance,44909.0,45604.0,-29038.0,-13667.0,2899.0,-1469.0,1000,GBP
2015,2121,Argenta,Reinsurance acceptances,Reinsurance,Reinsurance,73020.0,63829.0,-37555.0,-21010.0,5264.0,1475.0,1000,GBP
2015,218,IQUW,Reinsurance acceptances,Reinsurance,Reinsurance,22.0,22.0,-5087.0,127.0,-4938.0,-3856.0,1000,GBP
2015,2232,Allied World,Reinsurance acceptances,Reinsurance,Reinsurance,86000.0,87769.0,-48078.0,-31581.0,8110.0,4405.0,1000,GBP
2015,2468,Neon,Reinsurance acceptances,Reinsurance,Reinsurance,19550.0,16778.0,-14686.0,-8102.0,-6010.0,-6528.0,1000,GBP
2015,2488,Chubb,Reinsurance acceptances,Reinsurance,Reinsurance,95315.0,95443.0,-27003.0,-27389.0,41051.0,-17659.0,1000,GBP
2015,2526,AmTrust,Reinsurance acceptances,Reinsurance,Reinsurance,5706.0,6868.0,-5947.0,-383.0,538.0,-1923.0,1000,GBP
2015,2791,MAP,Reinsurance acceptances,Reinsurance,Reinsurance,86098.0,92454.0,-12693.0,-31315.0,48446.0,32651.0,1000,GBP
2015,2999,QBE,Reinsurance acceptances,Reinsurance,Reinsurance,289109.0,288246.0,-137796.0,-87690.0,62760.0,37832.0,1000,GBP
2015,3000,Markel,Reinsurance acceptances,Reinsurance,Reinsurance,142139.0,146652.0,-66668.0,-52127.0,27857.0,-4975.0,1000,GBP
2015,318,Cincinnati Global,Reinsurance acceptances,Reinsurance,Reinsurance,55305.0,57109.0,-6372.0,-18496.0,32241.0,25575.0,1000,GBP
2015,33,Hiscox,Reinsurance acceptances,Reinsurance,Reinsurance,237850.0,228458.0,-41652.0,-27205.0,159601.0,43712.0,1000,GBP
2015,3624,Hiscox,Reinsurance acceptances,Reinsurance,Reinsurance,18678.0,8842.0,-5471.0,-3212.0,159.0,159.0,1000,GBP
2015,382,Hardy,Reinsurance acceptances,Reinsurance,Reinsurance,25941.0,24722.0,-6251.0,-7964.0,10507.0,3694.0,1000,GBP
2015,386,QBE,Reinsurance acceptances,Reinsurance,Reinsurance,38231.0,38245.0,-25692.0,-12701.0,-148.0,-1477.0,1000,GBP
2015,4000,Hamilton,Reinsurance acceptances,Reinsurance,Reinsurance,22118.0,29649.0,-21875.0,-10230.0,-2456.0,-6078.0,1000,GBP
2015,4141,HCC,Reinsurance acceptances,Reinsurance,Reinsurance,32774.0,31909.0,-13519.0,-8723.0,9667.0,-1603.0,1000,GBP
2015,435,Faraday,Reinsurance acceptances,Reinsurance,Reinsurance,152558.0,155772.0,-58684.0,-42116.0,54972.0,49304.0,1000,GBP
2015,4444,Canopius,Reinsurance acceptances,Reinsurance,Reinsurance,187439.0,192861.0,-65384.0,-49295.0,78182.0,45623.0,1000,GBP
2015,457,Munich Re,Reinsurance acceptances,Reinsurance,Reinsurance,133238.0,129849.0,-106102.0,-39723.0,-15976.0,-10467.0,1000,GBP
2015,4711,Aspen,Reinsurance acceptances,Reinsurance,Reinsurance,126958.0,124776.0,-97891.0,-39109.0,-12224.0,-26094.0,1000,GBP
2015,5000,Travelers,Reinsurance acceptances,Reinsurance,Reinsurance,70353.0,78888.0,-36422.0,-32690.0,9776.0,6679.0,1000,GBP
2015,510,Tokio Marine Kiln,Reinsurance acceptances,Reinsurance,Reinsurance,103055.0,103867.0,-10098.0,-30412.0,63357.0,27266.0,1000,GBP
2015,5151,RiverStone,Reinsurance acceptances,Reinsurance,Reinsurance,58161.0,67796.0,-20514.0,-19713.0,27569.0,9665.0,1000,GBP
2015,557,Tokio Marine Kiln,Reinsurance acceptances,Reinsurance,Reinsurance,17366.0,17695.0,-2176.0,-4845.0,10674.0,9341.0,1000,GBP
2015,5678,R&Q,Reinsurance acceptances,Reinsurance,Reinsurance,8202.0,5196.0,245.0,-5177.0,264.0,-168.0,1000,GBP
2015,5820,AmTrust,Reinsurance acceptances,Reinsurance,Reinsurance,6626.0,10177.0,-4446.0,-4219.0,1512.0,-1864.0,1000,GBP
2015,609,Atrium,Reinsurance acceptances,Reinsurance,Reinsurance,32226.0,31366.0,-8994.0,-6493.0,15879.0,13047.0,1000,GBP
2015,727,S.A. Meacock,Reinsurance acceptances,Reinsurance,Reinsurance,21107.0,22818.0,-2666.0,-6681.0,13471.0,13305.0,1000,GBP
2015,958,Canopius,Reinsurance acceptances,Reinsurance,Reinsurance,47089.0,48804.0,-7446.0,-12834.0,28524.0,15559.0,1000,GBP
2015,1084,Chaucer,Third party liability,Third party liability,Casualty,123400.0,121200.0,-74700.0,-47900.0,-1400.0,-10000.0,1000,GBP
2015,1110,Coverys,Third party liability,Third party liability,Casualty,38940.0,35821.0,-17246.0,-10892.0,7683.0,4440.0,1000,GBP
2015,1176,Chaucer,Third party liability,Third party liability,Casualty,2137.0,2036.0,-190.0,-60.0,1786.0,1786.0,1000,GBP
2015,1200,Westfield,Third party liability,Third party liability,Casualty,111700.0,108400.0,-54400.0,-33600.0,20400.0,900.000000000006,1000,GBP
2015,1206,AmTrust,Third party liability,Third party liability,Casualty,16952.0,24928.0,-58852.0,1679.0,-32245.0,-43469.0,1000,GBP
2015,1209,AXA XL,Third party liability,Third party liability,Casualty,35656.0,37592.0,-37981.0,-13481.0,-13870.0,-11519.0,1000,GBP
2015,1218,Newline,Third party liability,Third party liability,Casualty,85129.0,86123.0,-43315.0,-29426.0,13382.0,12315.0,1000,GBP
2015,1221,Hartford,Third party liability,Third party liability,Casualty,60248.0,49063.0,-35664.0,-6302.0,7097.0,7030.0,1000,GBP
2015,1225,AEGIS,Third party liability,Third party liability,Casualty,66400.0,66000.0,-45000.0,-21500.0,-500.0,-1400.0,1000,GBP
2015,1301,Enstar,Third party liability,Third party liability,Casualty,11467.0,11129.0,-5787.0,-2382.0,2960.0,1103.0,1000,GBP
2015,1414,Ascot,Third party liability,Third party liability,Casualty,7101.0,3740.0,-1967.0,-1194.0,579.0,-93.0,1000,GBP
2015,1458,RenaissanceRe,Third party liability,Third party liability,Casualty,80490.045,56242.155,-39941.016,-22220.916,-5919.777,-5911.758,1000,GBP
2015,1492,Probitas,Third party liability,Third party liability,Casualty,58.0,3.0,-3.0,-34.0,-34.0,-34.0,1000,GBP
2015,1729,Dale,Third party liability,Third party liability,Casualty,11509.0,8722.0,-2328.0,-3576.0,2818.0,2112.0,1000,GBP
2015,1861,AmTrust,Third party liability,Third party liability,Casualty,58004.0,40853.0,-24466.0,-20308.0,-3921.0,-6699.0,1000,GBP
2015,1880,Tokio Marine Kiln,Third party liability,Third party liability,Casualty,16547.0,10143.0,-4784.0,-5271.0,88.0,-510.0,1000,GBP
2015,1882,Chubb,Third party liability,Third party liability,Casualty,15100.0,14343.0,-14509.0,-3899.0,-4065.0,-7976.0,1000,GBP
2015,1884,Premia,Third party liability,Third party liability,Casualty,121.0,28.0,-13.0,-41.0,-26.0,-32.0,1000,GBP
2015,1897,Asta,Third party liability,Third party liability,Casualty,1009.0,502.0,-157.0,-136.0,209.0,172.0,1000,GBP
2015,1919,Starr,Third party liability,Third party liability,Casualty,38868.0,25806.0,-9304.0,-2119.0,14383.0,7415.0,1000,GBP
2015,1955,Arch,Third party liability,Third party liability,Casualty,77100.0,66700.0,-53700.0,-16700.0,-3700.0,-3900.0,1000,GBP
2015,1991,Coverys,Third party liability,Third party liability,Casualty,34536.0,23917.0,-19801.0,-13969.0,-9853.0,-9474.0,1000,GBP
2015,2001,MS Amlin,Third party liability,Third party liability,Casualty,126600.0,123900.0,-56800.0,-44600.0,22500.0,1600.00000000001,1000,GBP
2015,2007,AXIS,Third party liability,Third party liability,Casualty,162100.0,149200.0,-81100.0,-46600.0,21500.0,15800.0,1000,GBP
2015,2012,Arch,Third party liability,Third party liability,Casualty,62867.0,58682.0,-30703.0,-24374.0,3605.0,731.0,1000,GBP
2015,2014,Hamilton,Third party liability,Third party liability,Casualty,13550.0,5647.0,-4822.0,-1889.0,-1064.0,-1275.0,1000,GBP
2015,2015,SCOR,Third party liability,Third party liability,Casualty,40541.0,36303.0,-28111.0,-14695.0,-6503.0,-6930.0,1000,GBP
2015,2121,Argenta,Third party liability,Third party liability,Casualty,2859.0,1481.0,-2057.0,-533.0,-1109.0,-920.0,1000,GBP
2015,2232,Allied World,Third party liability,Third party liability,Casualty,38222.0,34355.0,-21105.0,-11878.0,1372.0,-2879.0,1000,GBP
2015,2468,Neon,Third party liability,Third party liability,Casualty,112272.0,107213.0,-94583.0,-47607.0,-34977.0,-31524.0,1000,GBP
2015,2488,Chubb,Third party liability,Third party liability,Casualty,79342.0,78810.0,-44441.0,-24248.0,10121.0,27143.0,1000,GBP
2015,2525,Asta (Ive),Third party liability,Third party liability,Casualty,44308.0,42183.0,-13156.0,-15604.0,13423.0,8723.0,1000,GBP
2015,2526,AmTrust,Third party liability,Third party liability,Casualty,22772.0,29531.0,-73091.0,13381.0,-30179.0,-41501.0,1000,GBP
2015,2791,MAP,Third party liability,Third party liability,Casualty,4180.0,4235.0,1891.0,-2419.0,3707.0,3633.0,1000,GBP
2015,2999,QBE,Third party liability,Third party liability,Casualty,294795.0,267375.0,-145123.0,-79569.0,42683.0,36234.0,1000,GBP
2015,3000,Markel,Third party liability,Third party liability,Casualty,96193.0,96494.0,-57206.0,-35278.0,4010.0,12961.0,1000,GBP
2015,33,Hiscox,Third party liability,Third party liability,Casualty,80530.0,70772.0,-34724.0,-24350.0,11698.0,6334.0,1000,GBP
2015,3334,Hamilton,Third party liability,Third party liability,Casualty,13972.0,14995.0,-11948.0,-7001.0,-3954.0,-4758.0,1000,GBP
2015,3624,Hiscox,Third party liability,Third party liability,Casualty,156645.0,146923.0,-68327.0,-59681.0,18915.0,20082.0,1000,GBP
2015,382,Hardy,Third party liability,Third party liability,Casualty,24409.0,19836.0,-15660.0,-5825.0,-1649.0,-2037.0,1000,GBP
2015,386,QBE,Third party liability,Third party liability,Casualty,296941.0,314824.0,-195459.0,-102196.0,17169.0,36396.0,1000,GBP
2015,4000,Hamilton,Third party liability,Third party liability,Casualty,76421.0,78770.0,-44748.0,-27187.0,6835.0,2556.0,1000,GBP
2015,4141,HCC,Third party liability,Third party liability,Casualty,5052.0,4558.0,316.0,-1132.0,3742.0,170.0,1000,GBP
2015,435,Faraday,Third party liability,Third party liability,Casualty,40113.0,23844.0,-15221.0,-14625.0,-6002.0,-6275.0,1000,GBP
2015,4444,Canopius,Third party liability,Third party liability,Casualty,148731.0,132895.0,-76132.0,-55449.0,1314.0,-6423.0,1000,GBP
2015,457,Munich Re,Third party liability,Third party liability,Casualty,922.0,968.0,-521.0,-356.0,91.0,-362.0,1000,GBP
2015,4711,Aspen,Third party liability,Third party liability,Casualty,80939.0,73395.0,-42078.0,-24897.0,6420.0,2338.0,1000,GBP
2015,5000,Travelers,Third party liability,Third party liability,Casualty,33824.0,34952.0,-16929.0,-10510.0,7513.0,5534.0,1000,GBP
2015,5151,RiverStone,Third party liability,Third party liability,Casualty,25150.0,23276.0,-20980.0,-8340.0,-6044.0,-6799.0,1000,GBP
2015,5678,R&Q,Third party liability,Third party liability,Casualty,7966.0,4492.0,2723.0,-6343.0,872.0,447.0,1000,GBP
2015,5820,AmTrust,Third party liability,Third party liability,Casualty,8729.0,5014.0,-2290.0,-1859.0,865.0,213.0,1000,GBP
2015,609,Atrium,Third party liability,Third party liability,Casualty,97650.0,93873.0,-44221.0,-42843.0,6809.0,7436.0,1000,GBP
2015,727,S.A. Meacock,Third party liability,Third party liability,Casualty,18364.0,16933.0,-24952.0,-5846.0,-13865.0,-13802.0,1000,GBP
2015,958,Canopius,Third party liability,Third party liability,Casualty,36589.0,34403.0,-20425.0,-15031.0,-1053.0,-1996.0,1000,GBP
2015,1200,Westfield,Transport,MAT,MAT,8200.0,7200.0,300.0,-2400.0,5100.0,3300.0,1000,GBP
2015,1221,Hartford,Transport,MAT,MAT,40442.0,39135.0,-21017.0,-15930.0,2188.0,932.0,1000,GBP
2015,2015,SCOR,Transport,MAT,MAT,7268.0,7671.0,-6374.0,-3510.0,-2213.0,-4014.0,1000,GBP
2015,2232,Allied World,Transport,MAT,MAT,5210.0,5231.0,-2261.0,-1779.0,1191.0,647.0,1000,GBP
2015,5151,RiverStone,Transport,MAT,MAT,6847.0,7470.0,-5749.0,-2226.0,-505.0,-1482.0,1000,GBP
2015,5678,R&Q,Transport,MAT,MAT,307.0,142.0,-138.0,-147.0,-143.0,-176.0,1000,GBP
2015,1183,Talbot,Accident and health,Accident and health,Casualty,12222.2222222222,12679.7385620915,-8169.93464052288,-7254.90196078431,-2745.09803921569,-2745.09803921569,1000,GBP
2015,1686,AXIS,Accident and health,Accident and health,Casualty,2.61437908496732,1.30718954248366,-0.65359477124183,0.0,0.65359477124183,0.65359477124183,1000,GBP
2015,1967,W R Berkley,Accident and health,Accident and health,Casualty,8709.15032679739,10852.9411764706,-6786.27450980392,-6611.76470588235,-2545.09803921569,-2437.90849673203,1000,GBP
2015,2003,AXA XL,Accident and health,Accident and health,Casualty,78816.9934640523,70605.2287581699,-39204.5751633987,-34574.5098039216,-3173.85620915033,-7019.60784313725,1000,GBP
2015,2987,Brit,Accident and health,Accident and health,Casualty,16470.5882352941,16535.9477124183,-9150.32679738562,-6535.9477124183,849.67320261438,196.078431372549,1000,GBP
2015,4472,Liberty,Accident and health,Accident and health,Casualty,45490.1960784314,48627.4509803922,-25620.9150326797,-23202.614379085,-196.078431372547,-3986.92810457516,1000,GBP
2015,780,Advent,Accident and health,Accident and health,Casualty,33529.4117647059,22810.4575163399,-11568.6274509804,-13725.4901960784,-2483.66013071895,-4052.28758169935,1000,GBP
2015,1183,Talbot,Aviation,MAT,MAT,24052.2875816993,24444.4444444444,-13006.5359477124,-7973.85620915033,3464.0522875817,-457.516339869281,1000,GBP
2015,1686,AXIS,Aviation,MAT,MAT,6184.3137254902,4447.71241830065,-3066.66666666667,-1276.47058823529,104.575163398693,-75.8169934640523,1000,GBP
2015,1967,W R Berkley,Aviation,MAT,MAT,8681.04575163399,8886.92810457516,-6419.60784313725,-2715.6862745098,-248.366013071895,-360.78431372549,1000,GBP
