syndicate,year,managing_agent,gross_written_premium,outward_reinsurance_premium,net_written_premium,net_earned_premium,other_technical_income,technical_investment_income,gross_claims_paid,gross_change_in_provision_for_claims,ri_share_claims_paid,ri_share_change_in_provision_for_claims,net_claims_incrred,operating_expenses,balance_on_technical_account,profit_loss_on_exchange,other_non_technical_income,result_before_tax,financial_investments,ri_assets,unearned_premium,other_assets,total_assets,provisions_for_unearned_premium,claims_outstanding,other_liabilities,total_liabilities,currency,unit,net_loss_ratio,expense_ratio,combined_ratio,ri_cession_rate,net_retention_rate,technical_account_margin,pretax_margin,roa,ri_to_total_assets,reserve_ratio,gwp_size_bucket
6134,2023,Argenta,149564.907,0.0,149564.907,141961.894,0.0,237.573,-66352.175,18780.147,0.0,0.0,-47572.028,-62720.331,31907.108,-1348.304,0.0,30558.804,3425.945,0.0,0.0,350828.348,354254.293,-75059.974,-216152.809,-63041.51,-354254.293,GBP,1000,33.51,44.18,77.69,-0.0,100.0,22.48,21.53,8.63,0.0,152.26,Small (50-200m)
6136,2023,Ariel Re,55004.951,-9020.431,45984.52,38945.159,0.0,434.931,-31.193,-3010.895,0.0,0.0,-3042.088,-10494.804,25843.198,-15.326,0.0,25827.872,0.0,0.0,0.0,35089.39,35089.39,-6905.26,-2946.301,-25237.829,-35089.39,GBP,1000,7.81,26.95,34.76,16.4,83.6,66.36,66.32,73.61,0.0,7.57,Small (50-200m)
727,2023,S.A. Meacock,115237.963,-1486.363,113751.6,116154.317,0.0,14659.939,-64014.329,-16377.13,1175.368,480.708,-78735.383,-38377.726,13701.147,-839.446,0.0,12861.701,307190.395,9134.61,17.953,63535.788,379878.746,-52890.192,-315080.291,-11908.263,-379878.746,GBP,1000,67.79,33.04,100.83,1.29,98.71,11.8,11.07,3.39,2.4,271.26,Small (50-200m)
1176,2024,Chaucer,34152.617,-930.871,33221.746,33219.934,0.0,3065.234,-720.942,-10312.259,0.0,-188.115,-11221.316,-8459.223,16604.629,-177.455,0.0,16427.174,36505.7,706.687,331.064,53202.734,90746.185,-16921.85,-51563.857,-22260.478,-90746.185,GBP,1000,33.78,25.46,59.24,2.73,97.27,49.98,49.45,18.1,0.78,155.22,Micro (<50m)
1200,2024,Westfield,653537.669,-336374.272,317163.397,333112.901,0.0,11973.31,-161851.652,-158434.907,67150.71,76888.046,-176247.803,-135710.654,33127.754,2086.316,0.0,35214.07,484482.483,232686.848,114673.604,520959.236,1352802.171,-346760.885,-687791.547,-318249.739,-1352802.171,GBP,1000,52.91,40.74,93.65,51.47,48.53,9.94,10.57,2.6,17.2,206.47,Large (500m-1bn)
1218,2024,Newline,280525.61011,-47005.38921,233520.2209,230105.53942,0.0,20929.17082,-91795.1107,-43711.32601,24949.12064,6686.53285,-103870.78322,-94219.63566,52944.29136,-10549.20166,48182.992,90578.0817,896645.818,215329.308,31815.374,235059.081,1378849.581,-120324.541,-806566.019,-451959.021,-1378849.581,GBP,1000,45.14,40.95,86.09,16.76,83.24,23.01,39.36,6.57,15.62,350.52,Mid (200-500m)
1221,2024,Hartford,432687.16227,-78082.91001,354604.25226,340476.13509,0.0,31326.46407,-162385.7046,-66162.1178,26429.49185,23789.6634,-178328.66715,-114848.03965,78625.89236,-6470.92639,1615.99273,73770.9587,860799.48998,265311.97051,39877.49835,299237.90113,1465226.85997,-246902.53586,-983206.79093,-235117.53318,-1465226.85997,GBP,1000,52.38,33.73,86.11,18.05,81.95,23.09,21.67,5.03,18.11,288.77,Mid (200-500m)
1225,2024,AEGIS,1011524.321,-202327.352,809196.969,787594.141,10914.276,56300.387,-370799.582,-47878.744,99397.41,14197.321,-305083.595,-302953.634,246771.575,-7646.938,0.0,239124.637,1300237.58354,450810.424,109293.024,582006.49082,2442347.52236,-587763.139,-1324376.236,-530208.14736,-2442347.52236,GBP,1000,38.74,38.47,77.2,20.0,80.0,31.33,30.36,9.79,18.46,168.15,XL (>1bn)
1492,2024,Probitas,317204.576,-86759.478,230445.098,217931.912,0.0,13982.512,-32981.274,-81995.67,-479.459,41423.893,-74032.51,-94236.623,63645.291,-1586.133,0.0,62059.158,303916.619,87755.687,40538.439,225145.75,657356.495,-155784.949,-316309.213,-185262.333,-657356.495,GBP,1000,33.97,43.24,77.21,27.35,72.65,29.2,28.48,9.44,13.35,145.14,Mid (200-500m)
1699,2024,Asta (Volante),175249.504,-29703.795,145545.709,123668.035,0.0,1070.771,-27439.62,-68261.329,68.769,16948.055,-78684.125,-50142.054,-4087.373,3137.147,0.0,-950.226,24848.097,22035.236,22984.367,175034.366,244902.066,-106651.42,-126981.244,-11269.402,-244902.066,GBP,1000,63.63,40.55,104.17,16.95,83.05,-3.31,-0.77,-0.39,9.0,102.68,Small (50-200m)
1880,2024,Tokio Marine Kiln,450041.798,-123104.516,326937.282,319627.015,0.0,13763.851,-180122.823,-33215.072,48982.396,-4761.147,-169116.646,-130324.188,33950.032,150.321,2728.338,36828.691,335725.805,141889.175,54775.456,484095.434,1016485.87,-228388.036,-514466.012,-273631.822,-1016485.87,GBP,1000,52.91,40.77,93.68,27.35,72.65,10.62,11.52,3.62,13.96,160.96,Mid (200-500m)
1892,2024,Asta (MPS),22851.79,0.0,22851.79,20918.173,0.0,1811.372,-8551.927,-3125.298,0.0,0.0,-11677.225,-3394.284,7658.036,-0.011,0.0,7658.025,0.0,0.0,0.0,59629.378,59629.378,-3824.044,-27295.699,-28509.635,-59629.378,GBP,1000,55.82,16.23,72.05,-0.0,100.0,36.61,36.61,12.84,0.0,130.49,Micro (<50m)
1902,2024,Asta (MCI SiaB),58243.312,-7213.121,51030.191,49549.847,0.0,1787.327,-880.762,-22715.049,0.0,4075.531,-19520.28,-19821.156,11995.738,-2164.506,0.0,9831.232,33884.438,6586.517,5918.005,47781.622,94170.582,-27311.535,-44677.699,-22181.348,-94170.582,GBP,1000,39.4,40.0,79.4,12.38,87.62,24.21,19.84,10.44,6.99,90.17,Small (50-200m)
1910,2024,Ariel Re,1069464.757,-343398.908,726065.849,767171.756,0.0,24688.126,-161800.902,-488866.351,55420.863,59026.162,-536220.228,-181641.16,73998.494,-2174.419,0.0,71824.075,827367.481,240789.702,92317.289,653124.578,1813599.05,-177795.665,-953409.686,-682393.699,-1813599.05,GBP,1000,69.9,23.68,93.57,32.11,67.89,9.65,9.36,3.96,13.28,124.28,XL (>1bn)
1945,2024,Sirius,180212.071,-18001.069,162211.002,145904.966,0.0,6509.748,-64718.874,-33299.506,35639.122,-28806.0,-91185.258,-50637.82,10591.636,-14.644,749.36108,11326.35308,217116.82984,93552.315,6445.159,159720.41974,476834.72358,-93229.006,-255929.056,-127676.66158,-476834.72358,GBP,1000,62.5,34.71,97.2,9.99,90.01,7.26,7.76,2.38,19.62,175.41,Small (50-200m)
1947,2024,Hamilton (GIC),130528.032,-23342.171,107185.861,98703.965,0.0,4879.687,-65772.139,7151.325,2584.959,131.304,-55904.551,-37559.61,10119.491,-281.003,0.0,9838.488,120373.15,11738.554,611.179,103996.118,236719.001,-49929.045,-162919.652,-23870.304,-236719.001,GBP,1000,56.64,38.05,94.69,17.88,82.12,10.25,9.97,4.16,4.96,165.06,Small (50-200m)
1955,2024,Arch,745613.837,-226302.905,519310.932,478476.435,0.0,35581.936,-180153.867,-234513.563,42344.219,120874.474,-251448.737,-147916.903,114692.731,13830.416,0.0,128523.147,853931.834,453520.071,43261.222,410767.743,1761480.87,-270780.229,-1156332.398,-334368.243,-1761480.87,GBP,1000,52.55,30.91,83.47,30.35,69.65,23.97,26.86,7.3,25.75,241.67,Large (500m-1bn)
1996,2024,Polo,10825.215,-2803.585,8021.63,5052.264,0.0,29.718,-149.031,-764.04,0.0,202.13,-710.941,-4442.864,-71.823,-11.858,0.0,-83.681,1263.941,252.681,763.59,4845.882,7126.094,-4329.026,-923.753,-1873.315,-7126.094,GBP,1000,14.07,87.94,102.01,25.9,74.1,-1.42,-1.66,-1.17,3.55,18.28,Micro (<50m)
2001,2024,MS Amlin,1769448.115,-284244.568,1485203.547,1550856.95,0.0,38465.624,-669769.997,-395338.875,292389.06,-79200.085,-851919.897,-526646.286,210756.391,-931.368,2318.024,212143.047,1800068.126,570888.484,22952.73,1533244.056,3927153.396,-918005.671,-2109835.456,-899312.269,-3927153.396,GBP,1000,54.93,33.96,88.89,16.06,83.94,13.59,13.68,5.4,14.54,136.04,XL (>1bn)
2003,2024,AXA XL,1377336.133,-369404.754,1007931.379,953720.219,0.0,68149.794,-909907.344,74793.142,336523.817,-109884.835,-608475.22,-341373.815,72020.978,26562.831,0.0,98583.809,2500054.251,1866777.051,187303.219,1825024.558,6379159.079,-791935.778,-3977273.614,-1609949.687,-6379159.079,GBP,1000,63.8,35.79,99.59,26.82,73.18,7.55,10.34,1.55,29.26,417.03,XL (>1bn)
2012,2024,Arch,635769.866,-148054.169,487715.697,453461.506,0.0,33536.448,-179483.367,-207007.058,32694.7,75434.852,-278360.873,-170043.532,38593.549,-2036.079,0.0,36557.47,640256.236,293875.861,79429.482,355651.986,1369213.565,-294368.704,-892396.171,-182448.69,-1369213.565,GBP,1000,61.39,37.5,98.88,23.29,76.71,8.51,8.06,2.67,21.46,196.8,Large (500m-1bn)
2015,2024,SCOR,356054.051,-62391.147,293662.904,255417.46,0.0,11768.84,-107086.173,-55352.301,17649.199,32408.915,-112380.36,-118158.798,36647.142,-3129.247,0.0,33517.895,280681.601,136444.18,62191.313,279942.661,759259.755,-277930.207,-345336.976,-135992.572,-759259.755,GBP,1000,44.0,46.26,90.26,17.52,82.48,14.35,13.12,4.41,17.97,135.2,Mid (200-500m)
2121,2024,Argenta,835197.032,-242110.828,593086.204,569613.01,0.0,40395.812,-283806.231,-99957.703,93175.661,16779.722,-273808.551,-227368.362,108831.909,-3270.154,0.0,105561.755,938841.626,391937.679,105223.117,692897.691,2128900.113,-409555.235,-1088127.222,-631217.656,-2128900.113,GBP,1000,48.07,39.92,87.99,28.99,71.01,19.11,18.53,4.96,18.41,191.03,Large (500m-1bn)
218,2024,IQUW,490051.628,-55335.403,434716.225,409301.409,0.0,24374.79,-261863.544,47985.205,19531.39,-38905.572,-233252.521,-129513.957,70909.721,-744.559,0.0,70165.162,503483.258,228950.573,29797.114,237068.334,999299.279,-234998.341,-601268.107,-163032.831,-999299.279,GBP,1000,56.99,31.64,88.63,11.29,88.71,17.32,17.14,7.02,22.91,146.9,Mid (200-500m)
2232,2024,Allied World,472463.699,-182897.096,289566.603,270383.11,0.0,13736.108,-131633.322,-113437.4,50124.437,48824.426,-146121.859,-82050.9,55946.459,52.595,0.0,55999.054,532946.612,306135.463,112178.431,340493.872,1291754.378,-252339.418,-726503.128,-312911.832,-1291754.378,GBP,1000,54.04,30.35,84.39,38.71,61.29,20.69,20.71,4.34,23.7,268.69,Mid (200-500m)
2427,2024,Asta (Agile SiaB),8515.334,-2981.361,5533.973,2604.714,0.0,0.0,0.492,-1528.9,0.0,67.446,-1460.962,-1969.471,-825.719,-48.622,0.0,-874.341,0.0,67.54,2648.602,7201.073,9917.215,-5410.796,-1487.181,-3019.238,-9917.215,GBP,1000,56.09,75.61,131.7,35.01,64.99,-31.7,-33.57,-8.82,0.68,57.1,Micro (<50m)
2488,2024,Chubb,727463.107,-89157.923,638305.184,609802.445,0.0,45542.004,-314244.125,-642.431,54798.65,-11897.597,-271985.503,-203652.413,179706.533,-3187.76,43202.427,219721.2,1834894.92365,220048.416,45459.365,433784.24035,2534186.945,-342069.613,-1090757.707,-1101359.625,-2534186.945,GBP,1000,44.6,33.4,78.0,12.26,87.74,29.47,36.03,8.67,8.68,178.87,Large (500m-1bn)
2525,2024,Asta (Ive),127997.618,-17064.663,110932.955,112817.399,0.0,10859.659,-27432.829,-38397.636,3927.452,13501.755,-48401.258,-42906.743,32369.057,-6852.563,0.0,25516.494,192934.238,100896.972,9331.29,120336.477,423498.977,-63172.639,-300147.007,-60179.331,-423498.977,GBP,1000,42.9,38.03,80.93,13.33,86.67,28.69,22.62,6.03,23.82,266.05,Small (50-200m)
2786,2024,Asta (Everest),328798.861,-47294.9,281503.961,255646.53,0.0,16927.107,-66315.265,-96222.584,5746.711,14097.279,-142693.859,-107494.908,22384.87,-11924.066,0.0,10460.804,391146.14,46145.998,25006.734,288480.054,750778.926,-170486.1,-483055.747,-97237.079,-750778.926,GBP,1000,55.82,42.05,97.87,14.38,85.62,8.76,4.09,1.39,6.15,188.95,Mid (200-500m)
2791,2024,MAP,773102.645,-154547.045,618555.6,603467.319,0.0,40948.824,-229088.103,-148416.996,41531.896,17713.13,-318260.073,-186853.032,139303.038,-1786.234,0.0,137516.804,933897.25,98456.806,32697.434,473675.73,1538727.22,-208107.636,-702473.903,-628145.681,-1538727.22,GBP,1000,52.74,30.96,83.7,19.99,80.01,23.08,22.79,8.94,6.4,116.41,Large (500m-1bn)
2988,2024,Brit,180964.5785009,-9570.5474944,171394.0310065,182953.9274599,0.0,12775.8718088,-77215.3148764,-42292.8791493,900.5610574,3807.7148708,-114799.9180975,-51935.765238,28994.1159332,76.1993747,0.0,29070.3153079,389394.0150367,18529.6082048,3320.9669313,137876.6655374,549121.2557102,-85606.6721063,-393735.9978937,-69778.5857103,-549121.2557103,GBP,1000,62.75,28.39,91.14,5.29,94.71,15.85,15.89,5.29,3.37,215.21,Small (50-200m)
2999,2024,QBE,2536209.406,-596735.008,1939474.398,1781335.633,0.0,101196.893,-833122.792,-523100.944,268846.368,90791.043,-996586.325,-544576.547,341369.654,5324.537,0.0,346694.191,2670897.866,1005113.207,143128.128,2017117.186,5836256.387,-1312551.312,-3651652.672,-872052.403,-5836256.387,GBP,1000,55.95,30.57,86.52,23.53,76.47,19.16,19.46,5.94,17.22,205.0,XL (>1bn)
3000,2024,Markel,785467.285,-166224.091,619243.194,580494.086,0.0,38061.564,-279823.529,-25019.408,49168.481,53661.026,-202013.43,-265128.539,151413.681,-5731.714,0.0,145681.967,917540.977,360690.962,43693.627,510303.98,1832229.546,-306437.733,-1231652.249,-294139.564,-1832229.546,GBP,1000,34.8,45.67,80.47,21.16,78.84,26.08,25.1,7.95,19.69,212.17,Large (500m-1bn)
3002,2024,AXA XL,36447.845,-2335.505,34112.34,34276.494,0.0,-714.407,-18325.066,-1142.967,2994.481,-1780.911,-18254.463,-9052.454,6255.17,-141.157,0.0,6114.013,16611.203,1561.836,838.379,46023.641,65035.059,-15271.188,-27303.417,-22460.454,-65035.059,GBP,1000,53.26,26.41,79.67,6.41,93.59,18.25,17.84,9.4,2.4,79.66,Micro (<50m)
318,2024,Cincinnati Global,301406.32063,-47889.97609,253516.34454,227063.16912,0.0,14925.20422,-92473.45105,14984.14555,21777.10147,-22479.91428,-78192.11831,-91606.0425,72190.21253,-177.12242,0.0,72013.09011,354853.33726,21859.65273,10475.80136,133414.97899,520603.77034,-146733.8141,-204175.52445,-169694.43179,-520603.77034,GBP,1000,34.44,40.34,74.78,15.89,84.11,31.79,31.72,13.83,4.2,89.92,Mid (200-500m)
3622,2024,Beazley,31378.906,-6464.028,24914.878,25459.166,0.0,241.927,-12930.651,5070.126,4824.405,-1443.172,-4479.292,-13612.931,7608.87,-137.124,86.857,7558.603,3433.635,2114.191,2337.817,31600.254,39485.897,-12862.138,-14619.58,-12004.179,-39485.897,GBP,1000,17.59,53.47,71.06,20.6,79.4,29.89,29.69,19.14,5.35,57.42,Micro (<50m)
382,2024,Hardy,335500.077,-61102.558,274397.519,287858.547,0.0,23433.43,-163199.767,-79916.661,14627.312,41642.695,-186846.421,-91880.753,32564.803,-6290.725,1418.296,27692.374,576005.003,195980.29,30308.217,232505.048,1034798.558,-181307.578,-726274.624,-127216.356,-1034798.558,GBP,1000,64.91,31.92,96.83,18.21,81.79,11.31,9.62,2.68,18.94,252.3,Mid (200-500m)
386,2024,QBE,371245.731,-166412.895,204832.836,220547.822,0.0,46513.021,-265091.441,-40231.641,92607.21,87089.123,-125626.749,-101307.308,40126.786,4634.485,0.0,44761.271,948834.589,398537.966,19424.341,376103.303,1742900.199,-177966.974,-1365717.984,-199215.241,-1742900.199,GBP,1000,56.96,45.93,102.9,44.83,55.17,18.19,20.3,2.57,22.87,619.24,Mid (200-500m)
3902,2024,Ark,209714.271,-37250.494,172463.777,167069.318,0.0,5422.739,-57215.409,-32777.326,11056.263,12741.269,-66195.203,-75276.576,31020.278,1191.596,0.0,32211.874,225666.324,66348.104,8706.362,121284.763,422005.553,-107618.751,-219286.198,-95100.604,-422005.553,GBP,1000,39.62,45.06,84.68,17.76,82.24,18.57,19.28,7.63,15.72,131.25,Mid (200-500m)
4000,2024,Hamilton,618347.226,-227406.457,390940.769,363758.0,0.0,25024.632,-195777.134,-145882.882,85887.651,45619.14,-210153.225,-132008.136,46621.271,1451.485,0.0,48072.756,673273.095,378163.99,129880.937,430024.499,1611342.521,-328883.161,-935956.522,-346502.838,-1611342.521,GBP,1000,57.77,36.29,94.06,36.78,63.22,12.82,13.22,2.98,23.47,257.3,Large (500m-1bn)
4020,2024,Ark,757890.949,-119333.116,638557.833,578226.713,0.0,42094.134,-206796.363,-108568.239,42214.628,7906.224,-265243.75,-222849.646,132227.451,-8082.793,0.0,124144.658,764219.607,85121.289,27096.074,383586.219,1260023.189,-351177.441,-636233.03,-272612.718,-1260023.189,GBP,1000,45.87,38.54,84.41,15.75,84.25,22.87,21.47,9.85,6.76,110.03,Large (500m-1bn)
4141,2024,HCC,226206.183,-48023.699,178182.484,174647.132,0.0,6539.38,-81293.898,2301.181,33766.497,-6482.84,-51709.06,-83008.009,46469.443,5565.607,0.0,52035.05,239201.761,86997.492,18600.712,120677.441,465477.406,-88913.759,-217575.617,-158988.03,-465477.406,GBP,1000,29.61,47.53,77.14,21.23,78.77,26.61,29.79,11.18,18.69,124.58,Mid (200-500m)
4472,2024,Liberty,1753407.741,-363728.969,1389678.772,1335337.665,0.0,120226.411,-957927.012,33340.408,270076.658,-96678.422,-751188.368,-438392.381,265983.327,-30052.534,26640.353,262571.146,3267899.914,1233446.033,177114.841,1375448.813,6053909.601,-855350.126,-3854295.812,-1344263.663,-6053909.601,GBP,1000,56.25,32.83,89.08,20.74,79.26,19.92,19.66,4.34,20.37,288.64,XL (>1bn)
457,2024,Munich Re,1373467.06029,-175529.84819,1197937.2121,1088060.70117,2823.03063,49521.76254,-440600.72611,-243688.73682,70654.53244,55686.17492,-557948.75557,-390278.95233,192177.78644,-4105.17559,9428.92535,197501.5362,1671789.20704,332023.87597,51700.37492,1127671.37918,3183184.83711,-777398.2577,-1508524.78848,-897261.79093,-3183184.83711,GBP,1000,51.28,35.87,87.15,12.78,87.22,17.66,18.15,6.2,10.43,138.64,XL (>1bn)
4711,2024,Aspen,1012862.402,-575894.204,436968.198,393585.779,0.0,10002.145,-299571.437,-142643.357,181956.584,64566.134,-195692.076,-128711.406,79184.442,4563.137,0.0,83747.579,345844.942,991640.514,358610.197,1026168.348,2722264.001,-607093.503,-1568015.46,-547155.038,-2722264.001,GBP,1000,49.72,32.7,82.42,56.86,43.14,20.12,21.28,3.08,36.43,398.39,XL (>1bn)
4747,2024,Asta (Carbon),163404.053,-64408.798,98995.255,72269.911,0.0,1105.129,-22111.088,-39812.242,9380.416,15499.241,-37043.673,-37173.906,-842.539,-1012.371,0.0,-1854.91,26862.153,31634.68,33591.59,120333.881,212422.304,-84275.59,-75446.817,-52699.897,-212422.304,GBP,1000,51.26,51.44,102.69,39.42,60.58,-1.17,-2.57,-0.87,14.89,104.4,Small (50-200m)
5000,2024,Travelers,560426.428,-88033.26,472393.168,401528.562,0.0,16119.02,-205077.015,-34140.267,38127.908,-10174.574,-211263.948,-172420.55,33963.084,-714.096,4565.078,37814.066,823665.497,80317.173,54724.584,300785.798,1259493.052,-338789.885,-626185.372,-294517.795,-1259493.052,GBP,1000,52.61,42.94,95.56,15.71,84.29,8.46,9.42,3.0,6.38,155.95,Large (500m-1bn)
510,2024,Tokio Marine Kiln,1817299.769,-494088.53,1323211.239,1295207.903,0.0,68444.965,-740601.477,-224432.328,224777.712,41108.253,-699147.84,-508357.472,156147.556,-7130.237,6483.755,155501.074,1510557.431,773676.313,218922.702,1513239.394,4016395.84,-913015.843,-2387799.68,-715580.317,-4016395.84,GBP,1000,53.98,39.25,93.23,27.19,72.81,12.06,12.01,3.87,19.26,184.36,XL (>1bn)
5886,2024,Blenheim,393744.985,-85643.688,308101.297,278904.936,0.0,13110.606,-138822.481,-3168.95,25679.923,-4153.568,-120465.076,-115832.385,55718.081,-112.854,0.0,55605.227,312936.278,78227.225,21777.95,261441.202,674382.655,-179055.05,-329695.121,-165632.484,-674382.655,GBP,1000,43.19,41.53,84.72,21.75,78.25,19.98,19.94,8.25,11.6,118.21,Mid (200-500m)
609,2024,Atrium,1026489.89,-162914.909,863574.981,846331.794,0.0,59392.856,-363231.87,-292664.8,50190.555,119218.563,-486487.552,-355439.775,63797.323,-4995.157,0.0,58802.166,1340539.697,406847.339,37950.212,581571.075,2366908.323,-445243.037,-1590826.985,-330838.301,-2366908.323,GBP,1000,57.48,42.0,99.48,15.87,84.13,7.54,6.95,2.48,17.19,187.97,XL (>1bn)
6103,2024,MAP,79335.116,0.0,79335.116,78682.121,0.0,4435.082,-22913.741,-22638.493,0.0,0.0,-45552.234,-9342.829,28222.14,18.679,0.0,28240.819,0.0,0.0,0.0,202343.801,202343.801,-5523.998,-53375.345,-143444.458,-202343.801,GBP,1000,57.89,11.87,69.77,-0.0,100.0,35.87,35.89,13.96,0.0,67.84,Small (50-200m)
6117,2024,Ariel Re,86337.944,0.0,86337.944,91578.389,0.0,1918.096,-18520.841,-63312.386,0.0,0.0,-81833.227,-2376.371,9286.887,-209.192,0.0,9077.695,0.0,0.0,0.0,170739.442,170739.442,-9176.679,-115789.451,-45773.312,-170739.442,GBP,1000,89.36,2.59,91.95,-0.0,100.0,10.14,9.91,5.32,0.0,126.44,Small (50-200m)
6134,2024,Argenta,146751.662,0.0,146751.662,140971.364,0.0,258.701,-40749.124,-16849.874,0.0,0.0,-57598.998,-60262.42,23368.647,-680.191,0.0,22688.456,3509.663,0.0,0.0,369646.392,373156.055,-80365.516,-231813.597,-60976.942,-373156.055,GBP,1000,40.86,42.75,83.61,-0.0,100.0,16.58,16.09,6.08,0.0,164.44,Small (50-200m)
727,2024,S.A. Meacock,115444.567,-1501.795,113942.772,115553.676,0.0,14849.931,-55322.143,-14019.43,536.225,1044.531,-67760.817,-39575.035,23067.755,-334.858,0.0,22732.897,339205.377,10350.282,106.56,63351.53,413013.749,-51620.381,-333260.835,-28132.533,-413013.749,GBP,1000,58.64,34.25,92.89,1.3,98.7,19.96,19.67,5.5,2.51,288.4,Small (50-200m)
1183,2015,Talbot,666781.344,-130168.176,536613.168,544909.63,0.0,8040.312,-321894.015,22372.208,62910.544,3680.864,-232930.399,-234878.938,85140.605,0.0,0.0,85140.605,801053.903,197797.494,45961.54,384861.828,1429674.765,-358117.927,-881570.005,-189986.833,-1429674.765,GBP,1000,42.75,43.1,85.85,19.52,80.48,15.62,15.62,5.96,13.84,161.78,Large (500m-1bn)
1274,2015,Antares,261490.158,-28246.845,233243.313,219700.251,0.0,558.556,-114925.29,-30616.162,20343.339,-12964.375,-138162.488,-75134.645,6961.674,0.0,-494.216,6467.458,285818.053,41525.993,6203.775,203174.827,536722.648,-134073.394,-325030.822,-77618.432,-536722.648,GBP,1000,62.89,34.2,97.09,10.8,89.2,3.17,2.94,1.2,7.74,147.94,Mid (200-500m)
1686,2015,AXIS,117628.013,-51567.077,66060.936,58372.34,0.0,39.359,-26973.265,-79756.822,12360.081,43615.929,-50754.077,-26939.3,-19281.678,0.0,-2070.774,-21352.452,21101.702,55606.635,21662.915,73689.067,172060.319,-65672.636,-109468.952,3081.269,-172060.319,GBP,1000,86.95,46.15,133.1,43.84,56.16,-33.03,-36.58,-12.41,32.32,187.54,Small (50-200m)
1967,2015,W R Berkley,142389.059,-21228.693,121160.366,128300.116,0.0,668.916,-65848.084,-9580.541,4209.051,-594.09,-71813.664,-50075.908,7079.46,0.0,-1626.719,5452.741,83774.754,5257.179,8620.088,82299.034,179951.055,-69505.266,-90661.159,-19784.63,-179951.055,GBP,1000,55.97,39.03,95.0,14.91,85.09,5.52,4.25,3.03,2.92,70.66,Small (50-200m)
1969,2015,Apollo,188362.117,-38988.513,149373.604,130531.017,0.0,298.639,-60629.817,-19669.295,5428.487,6244.086,-68626.539,-52605.49,9597.627,0.0,-1785.28,7812.347,115501.851,20075.08,18060.477,106683.866,260321.274,-101401.231,-112534.524,-46385.519,-260321.274,GBP,1000,52.57,40.3,92.88,20.7,79.3,7.35,5.99,3.0,7.71,86.21,Small (50-200m)
2003,2015,AXA XL,1919140.409,-628836.841,1290303.568,1351999.105,0.0,38523.496,-932314.227,-53753.034,222134.215,-172.893,-764105.939,-570175.264,56241.398,0.0,-15436.894,40804.504,2051547.836,530674.797,329192.78,1701253.982,4612669.395,-1016993.41,-2653250.729,-942425.256,-4612669.395,GBP,1000,56.52,42.17,98.69,32.77,67.23,4.16,3.02,0.88,11.5,196.25,XL (>1bn)
