syndicate,year,managing_agent,gross_written_premium,outward_reinsurance_premium,net_written_premium,net_earned_premium,other_technical_income,technical_investment_income,gross_claims_paid,gross_change_in_provision_for_claims,ri_share_claims_paid,ri_share_change_in_provision_for_claims,net_claims_incrred,operating_expenses,balance_on_technical_account,profit_loss_on_exchange,other_non_technical_income,result_before_tax,financial_investments,ri_assets,unearned_premium,other_assets,total_assets,provisions_for_unearned_premium,claims_outstanding,other_liabilities,total_liabilities,currency,unit
1183,2021,Talbot,924565.217391304,215652.173913043,708913.043478261,656449.275362319,0.0,4057.97101449275,-433913.043478261,-63985.5072463768,86811.5942028986,100724.637681159,-310362.31884058,-234275.362318841,115869.565217391,-3043.47826086957,0.0,112826.086956522,983407.407407407,432444.444444444,64592.5925925926,524592.592592593,2005037.03703704,-489555.555555555,-1334962.96296296,,-2005037.03703704,GBP,1000
1183,2022,Talbot,1043629.03225806,298225.806451613,745403.225806452,736532.258064516,0.0,-23145.1612903226,-541129.032258064,-240403.225806452,180483.870967742,209516.129032258,-391532.258064516,-257741.935483871,64112.9032258064,-806.451612903226,0.0,63225.8064516129,1145000.0,693000.0,83333.3333333333,695583.333333333,2616916.66666667,-556416.666666667,-1711916.66666667,,-2616916.66666667,GBP,1000
1183,2023,Talbot,1137903.22580645,354193.548387097,783709.677419355,761048.387096774,0.0,57741.935483871,-581048.387096774,131209.677419355,171774.193548387,-96693.5483870968,-374758.064516129,-267741.935483871,176290.322580645,-967.741935483871,0.0,175322.580645161,1132598.42519685,564488.188976378,109291.338582677,742913.385826772,2549291.33858268,-584724.409448819,-1506771.65354331,,-2549291.33858268,GBP,1000
1183,2024,Talbot,1031697.65625,-284141.40625,747556.25,755467.96875,0.0,53878.90625,-517178.90625,-213481.25,115808.59375,129264.0625,-485587.5,-246973.4375,76785.9375,-16464.0625,0.0,60321.875,1284983.2,707316.8,118908.8,627867.2,2739076.0,-593286.4,-1749740.8,-270213.6,-2739076.0,GBP,1000
1183,2025,Talbot,1000811.85185185,-306851.111111111,693960.740740741,688929.62962963,0.0,67139.2592592593,-818344.444444444,242036.296296296,193094.074074074,31928.8888888889,-351285.185185185,-245948.148148148,158835.555555556,12819.2592592593,0.0,171654.814814815,1135282.57575758,704933.333333333,133560.606060606,729918.939393939,2703695.45454545,-595894.696969697,-1426641.66666667,-412912.878787879,-2703695.45454545,GBP,1000
1200,2015,Argo,421500.0,114000.0,307500.0,292500.0,0.0,12400.0,-176800.0,-26700.0,67000.0,-14500.0,-151000.0,-117500.0,36400.0,0.0,-10000.0,26400.0,313000.0,139000.0,43500.0,320900.0,816400.0,-185200.0,-450600.0,,-816400.0,GBP,1000
1200,2016,Argo,514300.0,144000.0,370300.0,353100.0,0.0,-100.0,-232400.0,-63000.0,66300.0,11600.0,-217500.0,-143800.0,-8300.00000000001,11600.0,0.0,3300.0,383500.0,171400.0,59300.0,462900.0,1077100.0,-244600.0,-586600.0,,-1077100.0,GBP,1000
1200,2017,Argo,552600.0,174800.0,377800.0,379400.0,0.0,4800.0,-307800.0,-210700.0,95300.0,76900.0,-346200.0,-153700.0,-115700.0,3500.0,0.0,-112300.0,342900.0,240400.0,65500.0,547900.0,1196700.0,-241800.0,-772300.0,,-1196700.0,GBP,1000
1200,2018,Argo,589200.0,185300.0,403900.0,394900.0,0.0,3400.0,-380000.0,18700.0,102900.0,-9200.0,-267700.0,-157700.0,-27100.0,-8800.0,0.0,-35900.0,332700.0,236100.0,81200.0,637000.0,1287000.0,-270400.0,-767400.0,,-1287000.0,GBP,1000
1200,2019,Argo,561400.0,120100.0,441300.0,416300.0,0.0,6000.0,-359700.0,-41600.0,110900.0,4900.0,-285500.0,-169200.0,-32400.0,4800.0,0.0,-27400.0,354300.0,237900.0,44100.0,691000.0,1327300.0,-255100.0,-798700.0,,-1327300.0,GBP,1000
1200,2020,Argo,518400.0,104500.0,413900.0,427400.0,0.0,13400.0,-363700.0,-60500.0,161900.0,-63300.0,-325700.0,-170000.0,-54900.0,1000.0,0.0,-53900.0,395800.0,169300.0,35700.0,518900.0,1119700.0,-228000.0,-839000.0,,-1119700.0,GBP,1000
1200,2021,ArgoGlobal,599900.0,156500.0,443400.0,418700.0,0.0,-8000.0,-176500.0,-157000.0,20700.0,85900.0,-226800.0,-168500.0,15400.0,5000.0,0.0,20300.0,288700.0,185500.0,67000.0,506800.0,1048000.0,-285400.0,-649000.0,,-1048000.0,GBP,1000
1200,2022,Westfield Specialty,637300.0,434100.0,203200.0,190100.0,0.0,-12800.0,-247200.0,-112100.0,139100.0,232800.0,12600.0,-156200.0,33700.0,-7000.0,0.0,26700.0,375700.0,419700.0,60500.0,587700.0,1443600.0,-307800.0,-811600.0,,-1443600.0,GBP,1000
1200,2023,Westfield Specialty,582400.0,133600.0,448800.0,437000.0,0.0,12400.0,-172300.0,-94800.0,64200.0,-7800.0,-210700.0,-172900.0,65800.0,-3900.0,0.0,61900.0,328700.0,156300.0,37400.0,463900.0,986300.0,-288000.0,-533300.0,,-986300.0,GBP,1000
1200,2024,Westfield Specialty,653538.0,-336374.0,317164.0,333113.0,0.0,11973.0,-161852.0,-158435.0,67151.0,76888.0,-176248.0,-135710.0,33128.0,2086.0,0.0,35214.0,484482.0,232687.0,114674.0,520959.0,1352802.0,-346761.0,-687791.0,-266219.0,-1352802.0,GBP,1000
1200,2025,Westfield Specialty,660547.0,-285037.0,375510.0,393659.0,0.0,25489.0,-162247.0,-133248.0,95335.0,2289.0,-197871.0,-162312.0,58965.0,-10805.0,0.0,48160.0,634702.0,225029.0,148863.0,534676.0,1543270.0,-354557.0,-791828.0,-339796.0,-1543270.0,GBP,1000
1206,2015,AmTrust,154445.1,16462.6,137982.5,144828.9,0.0,2492.6,-118643.1,7704.0,15496.8,-4038.7,-99480.9,-64232.0,-16391.4,0.0,-1713.0,-18104.3,171147.8,46396.2,4535.2,132767.3,354846.5,-80022.5,-308104.1,,-354846.5,GBP,1000
1206,2016,AmTrust,237849.1,27711.2,210137.9,175130.0,0.0,9850.4,-131002.1,-2648.3,11550.6,182.2,-121917.7,-72467.2,-9404.5,5355.6,0.0,-4048.8,237652.0,52126.1,7656.3,192422.2,489856.6,-135098.5,-353514.6,,-489856.6,GBP,1000
1206,2017,AmTrust,212192.0,55842.5,156349.5,169986.3,0.0,6970.9,-169311.2,-72842.5,17362.2,58992.4,-165799.2,-78430.5,-67272.5,2562.2,0.0,-64710.2,187332.2,106416.6,21425.4,161502.5,476676.7,-127593.5,-411210.8,,-476676.7,GBP,1000
1209,2015,Catlin,317650.7,66182.7,251468.0,254329.9,0.0,1805.5,-189899.6,36966.3,44509.5,-21206.1,-129630.0,-114181.3,12324.1,0.0,2573.2,14897.3,613436.2,110229.4,31791.6,254709.0,1010166.2,-176653.6,-559601.0,,-1010166.2,GBP,1000
1218,2015,Newline,95784.4,19536.8,76247.6,74359.1,0.0,960.6,-58689.7,9061.3,10906.6,6643.0,-32078.8,-30285.0,12955.9,0.0,-28694.2,-15738.3,379813.9,129739.8,13017.5,181987.9,704559.1,-45017.6,-453851.5,,-704559.1,GBP,1000
1218,2016,Newline,100411.6,19932.8,80478.8,82032.4,0.0,14558.3,-64651.4,22832.4,16033.7,-9146.6,-34931.9,-35742.9,25915.9,-10427.6,19716.3,35204.7,548160.6,137870.5,12500.0,122877.4,821408.5,-46305.2,-491854.0,,-821408.5,GBP,1000
1218,2017,Newline,135683.9,29533.1,106150.8,100664.2,0.0,17920.4,-56714.3,-8943.7,9939.8,6860.8,-48857.4,-41513.3,28213.9,-3311.8,26995.0,51897.1,546094.9,143726.9,15333.9,132771.8,837927.5,-53571.2,-498500.5,,-837927.5,GBP,1000
1218,2018,Newline,152457.0,27419.7,125037.3,113413.9,0.0,-6090.0,-46183.7,-8135.6,8901.4,-10641.2,-56059.1,-47491.8,3772.99999999999,-7494.3,-11903.1,-15624.3,472049.7,135022.8,15018.7,201917.2,824008.4,-65526.6,-514273.5,,-824008.4,GBP,1000
1218,2019,Newline,175239.6,26849.3,148390.3,139044.7,0.0,8232.1,-60216.4,-72064.8,7835.1,49710.2,-74735.9,-57079.8,15461.1,-1466.6,25046.7,39041.2,514416.8,178948.4,15995.3,207461.0,916821.5,-74037.7,-565942.1,,-916821.5,GBP,1000
1218,2020,Newline,210064.0,34600.2,175463.8,155233.1,0.0,6257.5,-70237.3,-60889.5,6496.9,43966.0,-80663.8,-63622.9,17203.9,-2671.1,-21386.9,-6854.2,483821.2,223591.7,19575.7,277857.8,1004846.4,-96842.3,-633232.9,,-1004846.4,GBP,1000
1218,2021,Newline,257684.5,42789.9,214894.6,193433.0,0.0,4093.8,-71395.5,-38194.9,19481.3,-7298.5,-97407.6,-76679.4,23439.8,227.6,25579.3,49246.7,583744.4,213392.3,26889.0,293507.8,1117533.5,-125457.4,-661020.6,,-1117533.5,GBP,1000
1218,2022,Newline,268650.3,42268.2,226382.1,228828.5,0.0,-514.1,-75410.2,-73233.6,20720.4,10711.3,-117212.1,-87505.5,23596.8,-12331.7,8252.7,19517.7,738205.1,243212.9,30934.3,263604.9,1275957.2,-131309.3,-785374.9,,-1275957.2,GBP,1000
1218,2023,Newline,255477.3,44255.4,211221.9,222982.3,0.0,20963.2,-79083.7,-23483.3,18240.9,-21276.2,-105602.4,-86847.8,51495.3,-5847.9,48682.5,94329.8,844651.2,211748.8,31965.6,244276.8,1332642.4,-118126.9,-779178.6,,-1332642.4,GBP,1000
1218,2024,Newline,280526.0,-47005.0,233521.0,230106.0,0.0,20929.0,-91796.0,-43711.0,24949.0,6687.0,-103871.0,-94220.0,52944.0,-10549.0,48183.0,90578.0,892221.0,215329.0,31815.0,239485.0,1378850.0,-120325.0,-806566.0,-39785.0,-1378850.0,GBP,1000
1218,2025,Newline,313186.0,-48471.0,264715.0,261082.0,0.0,31024.0,-103624.0,-50992.0,16277.0,28693.0,-109646.0,-109109.0,73351.0,3495.0,84960.0,161806.0,1034042.0,235175.0,29931.0,240741.0,1539889.0,-120273.0,-836814.0,-33070.0,-1539889.0,GBP,1000
1221,2015,Navigators,272476.1,85963.2,186512.9,170081.3,449.6,2275.8,-119054.2,-4323.0,50971.3,-6881.5,-79287.4,-64223.4,29295.9,0.0,-3697.4,25598.4,303693.7,123665.0,49882.8,228516.2,705757.7,-141350.0,-342107.9,,-705757.7,GBP,1000
1221,2016,Navigators,339893.3,92964.8,246928.5,220999.5,504.5,3517.9,-149667.5,-34057.0,45707.0,3562.4,-134455.1,-86188.4,4378.39999999999,5059.9,2564.5,12002.8,370543.5,148069.6,52757.4,317602.4,888972.9,-185440.8,-431675.0,,-888972.9,GBP,1000
1221,2017,Navigators,366765.6,117746.8,249018.8,249297.4,0.0,3293.5,-201663.2,-71729.9,62906.4,40305.6,-170181.2,-94097.3,-11687.6,635.1,3244.4,-7808.0,351746.4,177490.8,50257.6,354828.4,934323.2,-176433.3,-476824.9,,-934323.2,GBP,1000
1221,2018,Navigators,332382.2,83099.2,249283.0,246806.3,36.5,3049.5,-205349.9,-22379.7,72685.2,-5831.1,-160875.5,-97423.0,-8406.20000000001,2035.6,2764.5,-3606.1,375078.3,178188.3,45237.0,366812.0,965315.6,-177550.5,-516080.0,,-965315.6,GBP,1000
1221,2019,Navigators,358647.2,77997.4,280649.8,271202.7,0.0,10256.3,-212482.5,-119055.1,66606.6,32436.2,-232494.8,-110269.5,-61305.3,-4322.0,10727.9,-54899.4,485221.4,207518.5,33926.2,260586.2,987252.3,-175802.4,-626096.3,,-987252.3,GBP,1000
1221,2020,Navigators,302451.5,54751.7,247699.8,256608.3,11.9,12514.3,-176263.6,-96636.1,43085.1,18219.5,-211595.1,-99922.7,-42383.3,-1934.6,8430.7,-35887.2,511425.3,220366.6,23522.6,245202.1,1000516.6,-153336.2,-704764.4,,-1000516.6,GBP,1000
1221,2021,Navigator,320921.7,42350.2,278571.5,255241.0,16.1,-453.7,-145413.7,-36878.0,40319.9,-18620.4,-160592.2,-83137.5,11073.7,-516.1,-2093.6,8464.0,534769.4,201101.1,24735.5,295498.8,1056104.8,-175642.5,-740161.6,,-1056104.8,GBP,1000
1221,2022,Hartford,373509.5,63858.9,309650.6,295227.4,0.0,-22282.9,-180003.6,-105652.8,40986.6,42265.9,-202404.0,-98596.2,-28055.7,-11716.8,-5005.8,-44778.4,608504.3,265861.7,28617.2,317828.6,1220811.8,-211826.6,-910762.3,,-1220811.8,GBP,1000
1221,2023,Hartford,414640.4,66299.8,348340.6,329982.4,0.0,38784.1,-150880.6,-34086.1,17697.4,-16226.1,-183495.4,-107002.7,78268.4,2369.8,2572.7,83210.8,727534.7,237722.3,33442.6,296282.8,1294982.4,-225884.3,-907952.7,,-1294982.4,GBP,1000
1221,2024,Hartford,432687.0,-78083.0,354604.0,340476.0,0.0,31327.0,-162386.0,-66162.0,26429.0,23790.0,-178329.0,-114847.0,78627.0,-6471.0,1616.0,73772.0,858916.0,265312.0,39877.0,301121.0,1465226.0,-246903.0,-983207.0,-75077.0,-1465226.0,GBP,1000
1221,2025,Hartford,458538.0,-78249.0,380289.0,360749.0,0.0,49840.0,-186553.0,-13938.0,27498.0,-3578.0,-176571.0,-125953.0,108065.0,7203.0,6593.0,121861.0,886056.0,245637.0,43128.0,331393.0,1506214.0,-258361.0,-950270.0,-73459.0,-1506214.0,GBP,1000
1225,2015,Aegis,333000.0,68900.0,264100.0,286900.0,7200.0,5500.0,-171600.0,18800.0,46900.0,-8400.0,-114400.0,-115100.0,70100.0,0.0,-6600.0,63400.0,418000.0,112000.0,39100.0,220300.0,789400.0,-197700.0,-441400.0,,-789400.0,GBP,1000
1225,2016,Aegis,376700.0,81800.0,294900.0,292300.0,6600.0,8300.0,-175700.0,-34100.0,25200.0,33200.0,-151400.0,-109200.0,46600.0,8500.0,800.0,56000.0,475600.0,164500.0,50200.0,259200.0,949500.0,-240700.0,-545900.0,,-949500.0,GBP,1000
1225,2017,Aegis,462200.0,108600.0,353600.0,331700.0,8900.0,6800.0,-208300.0,-87000.0,48600.0,55500.0,-191200.0,-147400.0,8799.99999999998,-5600.0,1100.0,4400.0,362900.0,206700.0,53200.0,296600.0,919400.0,-254100.0,-595800.0,,-919400.0,GBP,1000
1225,2018,Aegis,555200.0,120900.0,434300.0,394400.0,10100.0,6100.0,-218200.0,-58100.0,51700.0,14900.0,-209800.0,-172500.0,28300.0,-1100.0,500.0,27600.0,454600.0,232900.0,68400.0,336000.0,1091900.0,-320200.0,-681200.0,,-1091900.0,GBP,1000
1225,2019,Aegis,653200.0,136000.0,517200.0,477500.0,11800.0,17500.0,-296400.0,-67900.0,80900.0,7900.0,-275500.0,-198700.0,32600.0,-4100.0,3500.0,32000.0,531200.0,233400.0,71200.0,378500.0,1214300.0,-355700.0,-730100.0,,-1214300.0,GBP,1000
1225,2020,Aegis,707900.0,145400.0,562500.0,532000.0,12200.0,17600.0,-281200.0,-124300.0,73600.0,50000.0,-281900.0,-217400.0,62500.0000000001,1200.0,1000.0,64600.0,568300.0,272600.0,71400.0,416800.0,1329100.0,-377600.0,-828700.0,,-1329100.0,GBP,1000
1225,2021,Aegis,773700.0,151700.0,622000.0,565200.0,13200.0,-2400.0,-302100.0,-91600.0,98100.0,38100.0,-257600.0,-229700.0,88700.0000000001,-3300.0,0.0,85400.0,650800.0,315200.0,82600.0,510800.0,1559400.0,-442300.0,-932200.0,,-1559400.0,GBP,1000
1225,2022,Aegis,907900.0,178700.0,729200.0,686400.0,13700.0,-28400.0,-314800.0,-211500.0,91900.0,113900.0,-320500.0,-268300.0,82900.0,11900.0,0.0,94800.0,918400.0,465000.0,90500.0,572800.0,2046700.0,-525800.0,-1228900.0,,-2046700.0,GBP,1000
1225,2023,Aegis,1039800.0,214000.0,825800.0,786900.0,14300.0,62500.0,-363000.0,-80100.0,117100.0,-14400.0,-340400.0,-298500.0,224800.0,-12000.0,0.0,212800.0,1137700.0,430000.0,108500.0,600900.0,2277100.0,-563700.0,-1266800.0,,-2277100.0,GBP,1000
1225,2024,Aegis,1008353.125,-201228.90625,807124.21875,786714.84375,0.0,56469.53125,-370028.90625,-47905.46875,99110.9375,14437.5,-304385.9375,-302286.71875,247381.25,-7659.375,0.0,239721.875,1302665.6,452107.2,109607.2,585064.8,2449444.8,-589452.0,-1328181.6,-160540.8,-2449444.8,GBP,1000
1225,2025,Aegis,956572.592592592,-194093.333333333,762479.259259259,768234.074074074,0.0,71730.3703703704,-372639.259259259,5551.11111111111,103482.962962963,6916.2962962963,-256688.888888889,-303497.037037037,292362.222222222,-2842.22222222222,0.0,289520.0,1285209.09090909,436779.545454545,103254.545454545,586721.212121212,2411964.39393939,-560503.787878788,-1272272.72727273,-149887.121212121,-2411964.39393939,GBP,1000
1254,2022,Polo,2507.4,403.2,2104.2,1523.0,0.0,-9.9,-22747.6,27480.5,0.0,-15.9,4717.0,-4054.0,2176.1,-58.8,0.0,2117.3,35589.2,0.0,0.0,23827.7,59416.9,-595.4,-55573.3,,-59416.9,GBP,1000
1254,2023,Polo,99356.3,49080.9,50275.4,50386.9,0.0,6107.3,-25265.3,-56161.3,2306.5,32872.6,-46247.5,-208.9,10037.8,745.2,-2337.7,8445.3,115576.7,33962.7,0.0,22177.1,171716.5,-457.4,-111510.4,,-171716.5,GBP,1000
1254,2024,Polo,1268.75,0.0,1268.75,1335.15625,0.0,-799.21875,-19817.96875,31592.96875,3078.90625,-10400.78125,4453.125,-1483.59375,3505.46875,-334.375,806.25,3977.34375,101365.6,23591.2,0.0,16259.2,141216.0,-398.4,-80472.8,-45793.6,-141216.0,GBP,1000
1254,2025,Polo,1391.85185185185,-357.037037037037,1034.81481481481,1403.7037037037,0.0,7708.88888888889,-53560.0,17322.2222222222,20817.7777777778,-4345.92592592593,-19765.9259259259,-1351.85185185185,-12005.1851851852,1343.7037037037,-4723.7037037037,-15385.1851851852,143459.848484848,106884.090909091,0.0,5240.90909090909,255584.848484848,0.0,-151663.636363636,-105976.515151515,-255584.848484848,GBP,1000
1274,2015,Antares,261490.130718954,28246.7973856209,233243.333333333,219700.261437909,0.0,558.562091503268,-114925.294117647,-30616.1437908497,20343.3333333333,-12964.3790849673,-138162.483660131,-75134.6405228758,6961.69934640523,0.0,-494.248366013072,6467.45098039216,285818.027210884,41525.9863945578,6203.74149659864,203174.897959184,536722.653061224,-134073.401360544,-325030.816326531,,-536722.653061224,GBP,1000
1274,2016,Antares,338207.62962963,43765.8518518518,294441.777777778,276498.814814815,0.0,10276.5925925926,-123114.518518519,-47656.5185185185,6510.81481481481,-2191.55555555556,-166451.777777778,-98554.2962962963,21769.3333333334,627.703703703704,0.0,22397.037037037,405602.741935484,45383.7903225806,15138.5483870968,265691.693548387,731816.774193548,-183575.161290323,-425465.322580645,,-731816.774193548,GBP,1000
1274,2017,Antares,418297.674418605,79689.8449612403,338607.829457364,324707.829457364,0.0,12326.8217054264,-182036.744186047,-120251.472868217,10804.7286821705,46047.519379845,-245435.968992248,-106602.868217054,-15004.1860465117,-114.108527131783,0.0,-15118.2945736434,439853.925925926,87160.5185185185,28062.5925925926,273312.814814815,828389.851851852,-199926.148148148,-519477.185185185,,-828389.851851852,GBP,1000
1274,2018,Antares,437592.462686567,65987.2388059701,371605.223880597,354606.417910448,0.0,-2392.68656716418,-249776.044776119,-3655.97014925373,64366.4179104478,-70292.9104477612,-259358.507462687,-124646.71641791,-31791.4925373135,-142.164179104478,0.0,-31933.7313432836,451759.606299213,245839.37007874,34591.3385826772,374441.653543307,1106631.96850394,-231960.31496063,-783592.125984252,,-1106631.96850394,GBP,1000
1274,2019,Antares,472688.4375,80317.65625,392370.78125,399174.609375,0.0,28612.65625,-315271.25,-2288.125,57682.65625,-8422.96875,-268299.6875,-136344.609375,23142.96875,-917.5,0.0,22225.390625,456168.636363636,234064.545454545,40295.8333333333,358890.606060606,1089419.62121212,-224277.196969697,-764819.696969697,,-1089419.62121212,GBP,1000
1274,2020,Antares,445484.6875,73066.25,372418.4375,388564.6875,0.0,27894.21875,-297183.046875,-38022.1875,67464.609375,-35851.171875,-303591.796875,-126675.78125,-13808.671875,649.609375,0.0,-13158.984375,461636.934306569,195346.058394161,31553.503649635,392845.620437956,1081382.11678832,-197546.131386861,-788878.02919708,,-1081382.11678832,GBP,1000
1274,2021,Antares,394187.753623188,66855.3623188406,327332.391304348,332237.028985507,0.0,-422.391304347826,-238645.072463768,-7235.65217391304,51700.7971014493,-25644.1304347826,-219824.057971015,-111689.057971014,301.521739130397,336.304347826087,0.0,637.898550724638,544588.37037037,170467.333333333,28260.5925925926,388648.592592593,1131964.88888889,-188731.925925926,-796332.740740741,,-1131964.88888889,GBP,1000
1274,2022,Antares,445140.322580645,75834.0322580645,369306.290322581,352490.725806452,0.0,-28145.1612903226,-213516.612903226,-28193.5483870968,32324.8387096774,-37500.1612903226,-246885.483870968,-115649.274193548,-38189.1935483871,-431.451612903226,0.0,-38620.7258064516,649608.583333333,139163.833333333,29245.4166666667,419339.333333333,1237357.16666667,-220370.416666667,-889932.083333333,,-1237357.16666667,GBP,1000
1274,2023,Antares,480037.338709677,52229.3548387097,427807.983870968,422365.483870968,0.0,39243.1451612903,-234387.419354839,-42317.9838709677,23664.435483871,24203.8709677419,-228837.096774194,-147785.64516129,84985.8870967742,318.306451612903,0.0,85304.1935483871,701833.228346457,158382.598425197,19833.0708661417,411250.31496063,1291299.21259843,-208840.866141732,-896606.220472441,,-1291299.21259843,GBP,1000
1274,2024,Antares,467039.0625,-44938.28125,422100.78125,414659.375,0.0,29408.59375,-274375.78125,18374.21875,39064.0625,-13552.34375,-230489.84375,-161851.5625,51726.5625,-4194.53125,0.0,47532.03125,702780.8,145745.6,22993.6,432840.0,1304360.0,-219003.2,-880472.8,-96465.6,-1304360.0,GBP,1000
1274,2025,Antares,505197.777777778,-49128.1481481481,456069.62962963,428502.222222222,0.0,44815.5555555556,-274191.851851852,-9365.92592592593,45913.3333333333,5265.92592592593,-232378.518518519,-174152.592592593,66786.6666666667,-2806.66666666667,0.0,63980.0,707321.212121212,147770.454545455,16230.303030303,474485.606060606,1345807.57575758,-236965.909090909,-867618.181818182,-122835.606060606,-1345807.57575758,GBP,1000
1301,2015,StarStone,169521.2,26785.8,142735.4,131722.9,0.0,27.2,-45371.8,-36305.2,2978.5,8652.3,-70046.3,-50930.5,10773.3,0.0,-3070.1,7703.2,80882.7,21067.4,9902.9,118010.5,229863.5,-78036.8,-136846.4,,-229863.5,GBP,1000
1301,2016,StarStone,208862.3,29321.1,179541.2,181637.7,0.0,1186.4,-71329.2,-39847.1,5687.1,2756.5,-102732.6,-71567.7,8523.8,5402.0,0.0,13925.8,120117.3,27668.5,13842.0,171401.5,333029.3,-96930.5,-203716.9,,-333029.3,GBP,1000
1301,2017,StarStone,235570.4,93385.4,142185.0,150849.8,0.0,1277.6,-118883.6,-84138.5,11037.1,43599.8,-148385.2,-54659.4,-50917.2,7872.2,0.0,-43044.8,94131.8,68109.7,40576.0,205115.5,407933.0,-101823.0,-273459.9,,-407933.0,GBP,1000
1301,2018,StarStone,248515.6,115680.4,132835.2,122406.9,0.0,1499.8,-153349.8,-103187.2,35609.3,61612.5,-159315.3,-57537.0,-92945.6,3889.0,0.0,-89056.6,161559.0,133859.6,51760.3,248762.4,595941.3,-119573.4,-388949.4,,-595941.3,GBP,1000
1301,2019,StarStone,175405.1,31933.3,143471.8,142095.8,0.0,5804.5,-191246.5,1857.5,64675.0,1403.4,-123310.6,-62194.8,-37605.1,5149.8,0.0,-32455.2,167709.9,129615.1,17707.8,144538.0,459570.8,-82191.5,-372186.0,,-459570.8,GBP,1000
1301,2020,StarStone,144478.0,24188.1,120289.9,135969.1,0.0,3158.8,-155854.4,22376.5,45570.5,-9166.6,-97074.1,-66034.7,-23980.9,2329.4,0.0,-21651.5,176454.2,135084.5,9103.3,104145.7,424787.7,-57604.1,-364841.3,,-424787.7,GBP,1000
1301,2021,Inigo,310869.202898551,63868.2608695652,247000.942028986,176980.434782609,0.0,-327.536231884058,-113478.47826087,-30224.7101449275,24018.9130434783,-8324.92753623188,-128009.202898551,-71802.8260869565,-23159.1304347826,-2537.68115942029,1085.07246376812,-24611.6666666667,232288.148148148,125912.296296296,16709.8518518519,158324.888888889,533235.185185185,-138511.185185185,-397686.444444444,,-533235.185185185,GBP,1000
1301,2022,Inigo,638040.403225806,149861.451612903,488178.951612903,396998.306451613,0.0,-3926.53225806452,-156977.983870968,-239565.403225806,30439.8387096774,109750.967741935,-256352.661290323,-130076.451612903,6642.6612903226,-8865.24193548387,2623.62903225806,401.048387096774,390962.5,228092.0,36338.75,327212.666666667,982605.916666667,-249165.75,-650067.5,,-982605.916666667,GBP,1000
1301,2023,Inigo,880900.967741935,208032.903225806,672868.064516129,607431.935483871,0.0,21816.2903225806,-201239.596774194,-188191.693548387,48333.3064516129,8454.83870967742,-332643.14516129,-182028.14516129,114576.935483871,-1663.38709677419,2915.40322580645,115828.951612903,568673.858267717,152614.960629921,42533.3070866142,347905.433070866,1111727.55905512,-309361.023622047,-580506.220472441,,-1111727.55905512,GBP,1000
1301,2024,Inigo,1046867.1875,-219704.6875,827162.5,747935.9375,0.0,35336.71875,-235013.28125,-255422.65625,47319.53125,12707.8125,-430408.59375,-221942.96875,130921.09375,-4146.875,978.125,127752.34375,938288.8,167768.0,51389.6,424485.6,1581932.0,-402053.6,-845638.4,-126188.8,-1581932.0,GBP,1000
1301,2025,Inigo,1162747.40740741,-229621.481481481,933125.925925926,848190.37037037,0.0,54916.2962962963,-363133.333333333,-186904.444444444,83160.0,45142.962962963,-421734.814814815,-262406.666666667,218965.185185185,1859.25925925926,1328.14814814815,222152.592592593,1247350.75757576,206150.0,55375.7575757576,489235.606060606,1998112.12121212,-476430.303030303,-1000585.60606061,-137584.848484848,-1998112.12121212,GBP,1000
1322,2023,Asta Trium,8757.5,3523.14516129032,5234.35483870968,1996.77419354839,0.0,2.90322580645161,0.0,-1734.91935483871,0.0,693.951612903226,-1040.96774193548,-871.854838709677,86.8548387096774,1.93548387096774,0.0,88.8709677419355,330.866141732283,677.55905511811,2136.85039370079,7293.30708661417,10438.5826771654,-5342.04724409449,-1693.93700787402,,-10438.5826771654,GBP,1000
1322,2024,Asta,58268.75,-18047.65625,40221.09375,22842.1875,0.0,42.96875,0.0,-10062.5,0.0,3870.3125,-6192.1875,-10208.59375,6484.375,-70.3125,0.0,6414.0625,5368.8,4605.6,6505.6,41912.8,58392.8,-27418.4,-11933.6,-12384.0,-58392.8,GBP,1000
1322,2025,Asta,87039.2592592593,-30383.7037037037,56655.5555555556,49816.2962962963,0.0,415.555555555555,-6250.37037037037,-36975.5555555556,1902.96296296296,12347.4074074074,-28975.5555555556,-22769.6296296296,-1513.33333333333,416.296296296296,0.0,-1097.03703703704,13182.5757575758,17100.0,7714.39393939394,71383.3333333333,109380.303030303,-34746.2121212121,-49350.7575757576,-20132.5757575758,-109380.303030303,GBP,1000
1347,2023,Asta Wakam,21797.7,0.0,21797.7,21797.7,0.0,5.4,-4437.9,-12423.1,0.0,0.0,-16861.0,-4605.3,336.800000000002,-6.5,0.0,330.4,0.0,0.0,0.0,13087.4,13087.4,0.0,-12423.1,,-13087.4,GBP,1000
1347,2024,Polo,711.0,0.0,711.0,711.0,0.0,19.0,-12977.0,12263.0,0.0,0.0,-714.0,-185.0,-169.0,-40.0,0.0,-209.0,0.0,0.0,0.0,121.0,121.0,0.0,0.0,0.0,-121.0,GBP,1000
1347,2025,Polo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243.0,-243.0,0.0,0.0,-243.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,-250.0,-128.0,GBP,1000
